system_id,word,pos
131,漲停度,Na
131,觸及元,Nb
131,寫下,VC
131,歷史新高,Nb
131,追求,VC
131,無限,VH
131,算力,Na
131,的,DE
131,另,Nes
131,個,Nf
131,效應,Na
131,，,COMMACATEGORY
131,是,SHI
131,舉,VC
131,打開,VC
131,了,Di
131,資本,Na
131,市場,Nc
131,討論,VE
131,多時,Nd
131,的,DE
131,伺服器,Na
131,液,Na
131,冷,VH
131,散熱,VH
131,想像,VK
131,整,Neqa
131,機櫃,Na
131,耗電量,Na
131,高達,VJ
131,千瓦,Nf
131,，,COMMACATEGORY
131,必須,D
131,改用,VC
131,散熱,VH
131,效率,Na
131,高,VH
131,的,DE
131,液,Na
131,冷,VH
131,系統,Na
131,，,COMMACATEGORY
131,攝氏度,Na
131,的,DE
131,水,Na
131,進,VCL
131,了,Di
131,機櫃,Na
131,，,COMMACATEGORY
131,變成,VG
131,攝氏度,Na
131,的,DE
131,溫水,Na
131,出來,VA
131,，,COMMACATEGORY
131,大概,D
131,就,D
131,是,SHI
131,室溫,Na
131,的,DE
131,水,Na
131,進,VCL
131,按摩,VC
131,浴缸,Na
131,的,DE
131,水溫,Na
131,出,VC
131,黃仁勳,Nb
131,形容,VE
131,在,P
131,正式,VH
131,登場,VA
131,前,Nes
131,周,Nd
131,，,COMMACATEGORY
131,黃仁勳,Nb
131,受,P
131,邀,VF
131,在,P
131,母校,Nc
131,史丹佛,Nb
131,大學,Nc
131,演說,VA
131,公開,VHC
131,稱讚,VE
131,液冷,Na
131,系統,Na
131,後,Ng
131,，,COMMACATEGORY
131,元山,Nc
131,尼得科,Nb
131,超眾,Nb
131,協禧,Nb
131,奇鋐,Nb
131,雙鴻,Nb
131,廣運,Nb
131,泰碩,Nb
131,健策,Na
131,動力,Na
131,業強,Nb
131,等,Cab
131,散熱股,Na
131,都,D
131,大,VH
131,漲波,Na
131,，,COMMACATEGORY
131,登場,VA
131,之,DE
131,時,Na
131,，,COMMACATEGORY
131,台達電,Nb
131,股價,Na
131,接棒,VB
131,而,Cbb
131,起,VA
131,這,Nep
131,回,Nf
131,，,COMMACATEGORY
131,台達電,Nb
131,不僅,Cbb
131,是,SHI
131,全球,Nc
131,唯,Da
131,受,P
131,邀,VF
131,參展,VA
131,的,DE
131,電源廠,Nc
131,，,COMMACATEGORY
131,市場,Nc
131,傳出,VC
131,，,COMMACATEGORY
131,的,DE
131,整機,VA
131,櫃液,Na
131,冷散熱,VH
131,系統,Na
131,，,COMMACATEGORY
131,正,D
131,是,SHI
131,由,P
131,台達電,Nb
131,參與,VC
131,設計,Na
131,，,COMMACATEGORY
131,台達電,Nb
131,有望,VH
131,成為,VG
131,伺服器,Na
131,電源,Na
131,及,Caa
131,散熱,VH
131,的,DE
131,大,VH
131,贏家,Na
131,輝達,Nb
131,有,V_2
131,了,Di
131,台灣,Nc
131,供應,VD
131,鏈,Na
131,的,DE
131,鼎力,D
131,相助,VA
131,，,COMMACATEGORY
131,黃仁勳,Nb
131,也,D
131,情義,Na
131,相挺,VC
131,將,P
131,台灣,Nc
131,供應,VD
131,鏈,Na
131,擺在位,Na
131,為,P
131,台灣,Nc
131,供應鏈,Na
131,舉行,VC
131,的,DE
131,晚宴,Na
131,上,Ncd
131,，,COMMACATEGORY
131,黃仁勳,Nb
131,特別,VH
131,表示,VE
131,，,COMMACATEGORY
131,是,SHI
131,新,VH
131,的,DE
131,工業,Na
131,革命,VA
131,，,COMMACATEGORY
131,在,P
131,這,Nep
131,個,Nf
131,過程,Na
131,中,Ng
131,，,COMMACATEGORY
131,台灣,Nc
131,正,D
131,處於,VJ
131,最,Dfa
131,中心,Nc
131,的,DE
131,位置,Na
131,，,COMMACATEGORY
131,他,Nh
131,更,Dfa
131,說,VE
131,我,Nh
131,是,SHI
131,很,Dfa
131,棒,VH
131,的,DE
131,台灣大,Nb
131,使,VL
131,，,COMMACATEGORY
131,因為,Cbb
131,我,Nh
131,了解,VK
131,歷史,Na
131,，,COMMACATEGORY
131,我,Nh
131,了解,VK
131,台灣,Nc
131,公司,Nc
131,的,DE
131,重要性,Na
131,，,COMMACATEGORY
131,我,Nh
131,了,T
131,解,VC
131,在,P
131,新,VH
131,的,DE
131,革命,VA
131,新,VH
131,的,DE
131,工業,Na
131,革命,Nv
131,中,Ng
131,，,COMMACATEGORY
131,台灣,Nc
131,的,DE
131,角色,Na
131,有,V_2
131,多麼,Dfa
131,重要,VH
131,，,COMMACATEGORY
131,我們,Nh
131,定,D
131,要,D
131,確保,VE
131,，,COMMACATEGORY
131,這,Nep
131,個,Nf
131,故事,Na
131,由,P
131,台灣,Nc
131,的,DE
131,視角,Na
131,來,D
131,講述,VE
131,文章,Na
131,來源,Na
131,閱讀,VC
131,全,Neqa
131,文,Na
131,延伸,VH
131,閱讀,VC
131,個,Nf
131,理由,Na
131,，,COMMACATEGORY
131,我,Nh
131,把,P
131,全,Neqa
131,賣,VD
131,了,Di
131,她,Nh
131,年領,Na
131,萬股息歲,Na
131,提早,VL
131,退休,VH
131,台股,Na
131,萬,Neu
131,點,Nf
131,，,COMMACATEGORY
131,存股,Na
131,只,Da
131,留,VC
131,這,Nep
131,檔,Nf
131,創作,VC
131,才女,Na
131,鄭華娟,Nb
131,德國,Nc
131,離世,VA
131,享,VJ
131,壽歲,Nb
131,',FW
131,太,Dfa
131,委屈,VHC
131,都,D
131,出自,VJ
131,她,Nh
131,手,Na
131,，,COMMACATEGORY
131,年,Na
131,創出,VC
131,首,Nes
131,作品,Na
131,勞保,Na
131,年金,Na
131,給付,Nv
131,調幅,Na
131,創新,VC
131,高,VH
131,，,COMMACATEGORY
131,萬,Neu
131,勞工,Na
131,準備,VF
131,收錢,VA
131,每,Nes
131,月,Na
131,多,D
131,領,VC
131,這麼多,Neqa
131,何時,Nd
131,請領,VC
131,退休金,Na
131,最,Dfa
131,划算,VH
132,在,P
132,/,FW
132,除息,VA
132,，,COMMACATEGORY
132,天,Nc
132,就,D
132,填息,VA
132,，,COMMACATEGORY
132,還,D
132,在,P
132,便宜價,Na
132,，,COMMACATEGORY
132,享約,VJ
132,殖利率,Na
132,喔,T
132,示意圖,Na
132,/,FW
132,達志,Nb
132,影像,Na
132,/,FW
132,成立,VC
132,僅,Da
132,年,Nf
132,多,Neqb
132,，,COMMACATEGORY
132,卻,D
132,以,P
132,爆冷,VH
132,黑馬,Na
132,之,DE
132,姿,Na
132,，,COMMACATEGORY
132,打敗,VC
132,等,Cab
132,幫,VC
132,強,VH
132,將,Na
132,，,COMMACATEGORY
132,奪下,VC
132,年度,Na
132,報酬,Na
132,第,Neu
132,名,Nf
132,，,COMMACATEGORY
132,僅,Da
132,輸,VD
132,，,COMMACATEGORY
132,完全,D
132,是,SHI
132,冷門,VH
132,出頭天,VH
132,啊,T
132,目前,Nd
132,規模,Na
132,逾,VJ
132,億,Neu
132,，,COMMACATEGORY
132,受益人,Na
132,也,D
132,逾,VJ
132,萬,Neu
132,人,Na
132,，,COMMACATEGORY
132,/,FW
132,除息,VA
132,，,COMMACATEGORY
132,天,Nc
132,就,D
132,填息,VA
132,，,COMMACATEGORY
132,近年,Nd
132,填息率,Na
132,，,COMMACATEGORY
132,價值,Na
132,投資,VC
132,達人股,Na
132,海老牛,Nb
132,表示,VE
132,，,COMMACATEGORY
132,現在,Nd
132,還,D
132,在,P
132,便宜價,Na
132,，,COMMACATEGORY
132,買進,VC
132,享約,VJ
132,殖利率,Na
132,喔,T
132,股海,Nc
132,老,VH
132,牛,Na
132,在,P
132,表示,VE
132,，,COMMACATEGORY
132,去年,Nd
132,含息,Na
132,報酬率,Na
132,，,COMMACATEGORY
132,不,D
132,只,Da
132,是,SHI
132,績效,Na
132,打敗,VC
132,多,Neqa
132,位,Nf
132,老大哥,Na
132,，,COMMACATEGORY
132,規模,Na
132,成長倍,Na
132,更,Dfa
132,是,SHI
132,亮眼,VH
132,，,COMMACATEGORY
132,接近,VC
132,億,Neu
132,年初,Nd
132,宣布,VE
132,半,Neqa
132,年度,Na
132,換股,VA
132,結果,Na
132,，,COMMACATEGORY
132,新增檔,Na
132,，,COMMACATEGORY
132,刪除檔,Na
132,，,COMMACATEGORY
132,存股族,Na
132,很,Dfa
132,在意,VK
132,換股,VA
132,後,Ng
132,，,COMMACATEGORY
132,納入,VJ
132,哪些,Neqa
132,新,VH
132,成員,Na
132,今年,Nd
132,能否,D
132,繼續,VF
132,衝衝,VA
132,衝,VA
132,還,D
132,有,V_2
132,如何,D
132,評估,VE
132,甜甜,VH
132,的,DE
132,便宜價,Na
132,都,D
132,將,P
132,次,Nf
132,告訴,VE
132,你,Nh
132,特色,Na
132,◎,FW
132,優選,Na
132,股利,Na
132,高,VH
132,填息,VA
132,，,COMMACATEGORY
132,追求,VC
132,股利,Na
132,與,Caa
132,股價,Na
132,雙贏,VH
132,◎,FW
132,篩選,VC
132,預估股,Na
132,利率,Na
132,高,VH
132,和,Caa
132,歷史,Na
132,填息率,Na
132,高,VH
132,的,DE
132,檔,Na
132,成分股,Na
132,◎,FW
132,單,A
132,成分,Na
132,股權,Na
132,重,VH
132,上限,Na
132,，,COMMACATEGORY
132,具備,VJ
132,風險,Na
132,分散,VHC
132,效果,Na
132,本,Nes
132,次,Nf
132,換股,VA
132,填息率,Na
132,平均,VH
132,逾成,VG
132,◎,FW
132,汰,VC
132,弱,VH
132,留,VC
132,強新,Nb
132,增檔,Na
132,刪除檔,Na
132,◎,FW
132,新增股,Na
132,中共家,Na
132,過去,Nd
132,填息率,Na
132,為,VG
132,◎,FW
132,檔,Na
132,成分股,Na
132,平均,VH
132,填息率,Na
132,高達,VJ
132,換股,VA
132,後,Ng
132,填息,VA
132,逾,VJ
132,成,Neqa
132,股,Nf
132,海,Na
132,老,VH
132,牛,Na
132,提供,VD
132,成分股,Na
132,電子,Na
132,傳產,Na
132,金融,Na
132,都,D
132,有,V_2
132,◎,FW
132,電子,Na
132,權,Na
132,重,VH
132,以,P
132,半導體,Na
132,電腦,Na
132,及,Caa
132,周邊,Nc
132,為主,VI
132,◎,FW
132,傳產權,Na
132,重,VH
132,以,P
132,航運,Na
132,橡膠,Na
132,電機,Na
132,為主,VI
132,◎,FW
132,金融,Na
132,權,Na
132,重,VH
132,目前,Nd
132,持有,VJ
132,中信金,Nc
132,與,Caa
132,租賃,VC
132,三,Neu
132,雄,A
132,利率,Na
132,法則,Na
132,算出,VE
132,便宜價,Na
132,第,Neu
132,季,Nd
132,配元,VA
132,，,COMMACATEGORY
132,近年,Nd
132,配息,Na
132,共元,VH
132,，,COMMACATEGORY
132,現在,Nd
132,價格元,Na
132,//,FW
132,◎,FW
132,便宜價,Na
132,利率,Na
132,元,Nf
132,◎,FW
132,合理價,Na
132,利率,Na
132,元,Nf
132,◎,FW
132,昂貴價,Na
132,利率,Na
132,元,Nf
132,目前,Nd
132,位於,VCL
132,便宜,VH
132,價位階,Na
132,，,COMMACATEGORY
132,若,Cbb
132,以,P
132,元,Nf
132,/,FW
132,元殖,Na
132,利率,Na
132,老,VH
132,牛,Na
132,總結,VC
132,，,COMMACATEGORY
132,特色,Na
132,為,VG
132,優選,Na
132,股利,Na
132,高,VH
132,填息,VA
132,，,COMMACATEGORY
132,月,Na
132,換股,VA
132,新增檔,Na
132,刪除檔,Na
132,目前,Nd
132,檔成分股,VH
132,，,COMMACATEGORY
132,平均,VH
132,填息率,Na
132,高達,VJ
132,，,COMMACATEGORY
132,是,SHI
132,高,VH
132,股息,Na
132,中,Ng
132,最,Dfa
132,高,VH
132,，,COMMACATEGORY
132,其中,Nep
132,共家,Na
132,過去,Nd
132,填息率,Na
132,為,VG
132,的,DE
132,其中,Nep
132,項,Nf
132,優勢,Na
132,為,VG
132,汰,VC
132,弱,VH
132,留強,VA
132,，,COMMACATEGORY
132,所以,Cbb
132,在,P
132,換股,VA
132,後,Ng
132,，,COMMACATEGORY
132,可望,VK
132,有,V_2
132,市場,Nc
132,跟進,VA
132,買盤,Na
132,，,COMMACATEGORY
132,更,Dfa
132,能,D
132,加強,VC
132,推升,VC
132,動能,Na
132,近年,Nd
132,配息,Na
132,共元,VH
132,經過,VCL
132,利率,Na
132,法則,Na
132,換算,VC
132,，,COMMACATEGORY
132,對照,VJ
132,目前,Nd
132,股價,Na
132,來,D
132,看,VE
132,，,COMMACATEGORY
132,仍,D
132,位於,VCL
132,便宜,VH
132,價位階,Na
132,※,FW
132,免責,VH
132,聲明,Na
132,本,Nes
132,文,Na
132,獲得,VJ
132,股海,Nc
132,老,VH
132,牛,Na
132,授權,VE
132,，文,Na
132,中,Ng
132,所,D
132,提,VE
132,之,DE
132,個股,Na
132,內容,Na
132,，,COMMACATEGORY
132,並非,D
132,任何,Neqa
132,投資,VC
132,建議,VE
132,與,Caa
132,參考,VC
132,，,COMMACATEGORY
132,請,VF
132,審慎,VH
132,判斷,VE
132,評估,VE
132,風險,Na
132,，,COMMACATEGORY
132,自負,VJ
132,盈虧,Na
133,外資,Na
133,昨,Nd
133,倒貨,VA
133,的,DE
133,開發金,Nc
133,，,COMMACATEGORY
133,卻,D
133,名列,VG
133,八,Neu
133,大,VH
133,官股,Na
133,買超,VJ
133,第,Neu
133,名,Nf
133,示意圖,Na
133,/,FW
133,達志,Nb
133,影像,Na
133,/,FW
133,台股,Na
133,昨,Nd
133,失守,VH
133,日線,Na
133,，,COMMACATEGORY
133,終場,Na
133,加權,A
133,指數,Na
133,下跌點,Na
133,，,COMMACATEGORY
133,收點,Na
133,，,COMMACATEGORY
133,八,Neu
133,大,VH
133,官股,Na
133,行庫,Nc
133,小賣,VH
133,億多,Neu
133,，,COMMACATEGORY
133,不過,Cbb
133,卻,D
133,進場,VA
133,大撿,VC
133,金融股,Na
133,，,COMMACATEGORY
133,買超,VJ
133,第,Neu
133,名,Nf
133,就,D
133,是,SHI
133,昨天,Nd
133,讓,VL
133,外資,Na
133,猛,VH
133,倒,VC
133,貨,Na
133,的,DE
133,開發金,Nc
133,，,COMMACATEGORY
133,其次,Cbb
133,依序為,VG
133,新光金,Nb
133,中信金,Nc
133,昨天,Nd
133,買超,VJ
133,前,Nes
133,十,Neu
133,大,VH
133,名單,Na
133,中,Ng
133,沒有,VJ
133,美債,Na
133,，,COMMACATEGORY
133,倒是,D
133,買,VC
133,了,Di
133,檔,Nf
133,高,VH
133,股息,Na
133,，,COMMACATEGORY
133,分別,D
133,是,SHI
133,群益,Nb
133,台灣,Nc
133,精選,VC
133,高息,Na
133,統,VHC
133,台灣,Nc
133,高息,Na
133,動能,Na
133,和,Caa
133,國泰永續高股息,Na
133,昨台,Na
133,台股,Na
133,開盤,VA
133,後,Ng
133,不久,Nd
133,就,D
133,跌破,VC
133,日線,Na
133,，,COMMACATEGORY
133,中場度,Na
133,彈升,VH
133,至,P
133,平盤,Na
133,附近,Nc
133,，,COMMACATEGORY
133,最後,Nd
133,仍,D
133,以,P
133,下跌點,Na
133,作收,VH
133,，,COMMACATEGORY
133,成交量,Na
133,億,Neu
133,元,Nf
133,根據,P
133,統計,Na
133,，,COMMACATEGORY
133,八,Neu
133,大,VH
133,官股,Na
133,在,P
133,大盤,Na
133,指數,Na
133,連,Cbb
133,天站,Nc
133,上萬,Neu
133,點,Nf
133,下,Ng
133,，,COMMACATEGORY
133,總計,Da
133,小賣,VH
133,億,Neu
133,元,Nf
133,，,COMMACATEGORY
133,買超,VJ
133,最多,VH
133,的,DE
133,天,Na
133,是,SHI
133,/,FW
133,周二,Nd
133,，,COMMACATEGORY
133,當天,Nd
133,買超,VJ
133,億,Neu
133,元,Nf
133,，,COMMACATEGORY
133,而,Cbb
133,昨天,Nd
133,則,D
133,是,SHI
133,小幅,D
133,賣超,VJ
133,億,Neu
133,元,Nf
133,八,Neu
133,大,VH
133,官股,Na
133,過去,Nd
133,常,D
133,買,VC
133,的,DE
133,債券,Na
133,在,P
133,昨日,Nd
133,買超,VJ
133,名單,Na
133,上,Ng
133,已,D
133,不復,D
133,見,VE
133,，,COMMACATEGORY
133,反而,Cbb
133,進場,VA
133,低撿,VC
133,金融股,Na
133,，,COMMACATEGORY
133,買超,VJ
133,第,Neu
133,名,Nf
133,的,DE
133,是,SHI
133,開發金,Nc
133,萬,Neu
133,張,Nf
133,開發金,Nc
133,前天,Nd
133,舉行,VC
133,法說會,Na
133,，,COMMACATEGORY
133,由於,Cbb
133,會,Na
133,中,Ng
133,透露,VE
133,今年,Nd
133,配發,VJ
133,股息,Na
133,將,D
133,以,P
133,去年,Nd
133,獲利,VH
133,為主,VI
133,，,COMMACATEGORY
133,遭,P
133,市場,Nc
133,推測,VE
133,迴轉,VAC
133,的,DE
133,金額,Na
133,大幅,D
133,減少,VHC
133,，,COMMACATEGORY
133,外資,Na
133,昨,Nd
133,倒貨,VA
133,開發金,Nc
133,萬,Neu
133,張,Nf
133,，,COMMACATEGORY
133,開發金,Nc
133,股價,Na
133,重挫,VC
133,，,COMMACATEGORY
133,跌破,VC
133,元,Nf
133,整數,Na
133,關卡,Na
133,八,Neu
133,大,VH
133,官股,Na
133,買超,VJ
133,第,Neu
133,名,Nf
133,的,DE
133,是,SHI
133,新光金,Nb
133,，,COMMACATEGORY
133,新光金,Nb
133,年,Na
133,稅,Na
133,後,Ng
133,淨損,VJ
133,億,Neu
133,元,Nf
133,，,COMMACATEGORY
133,每,Nes
133,股,Nf
133,淨損元,Na
133,，,COMMACATEGORY
133,是,SHI
133,今年,Nd
133,唯,Da
133,發,VC
133,不,D
133,出,VC
133,股息,Na
133,的,DE
133,金控,Na
133,不過,Cbb
133,八,Neu
133,大,VH
133,官股,Na
133,昨天,Nd
133,彎腰,VA
133,低撿,VC
133,餘,Neqb
133,張,Nf
133,，,COMMACATEGORY
133,新光金,Nb
133,昨,Nd
133,收,VC
133,元,Nf
133,至於,P
133,買超,VJ
133,第,Neu
133,名,Nf
133,的,DE
133,則,D
133,是,SHI
133,中信金,Nc
133,，,COMMACATEGORY
133,中信金,Nc
133,去年,Nd
133,元，,Nd
133,總經理,Na
133,陳佳文,Nb
133,法說會,Na
133,中,Ng
133,透露,VE
133,，,COMMACATEGORY
133,今年,Nd
133,股利,Na
133,應該,D
133,從,P
133,去年元,Nd
133,往,P
133,上,Ncd
133,加,VC
133,，,COMMACATEGORY
133,吸引,VJ
133,大,VH
133,批,Nf
133,法人,Na
133,機構,Na
133,進場,VA
133,，,COMMACATEGORY
133,昨天,Nd
133,八,Neu
133,大,VH
133,官股,Na
133,加碼,VA
133,多,Neqa
133,張,Nf
133,除,P
133,檔,Na
133,金控,Na
133,外,Ng
133,，,COMMACATEGORY
133,八,Neu
133,大,VH
133,官股,Na
133,在,P
133,前,Nes
133,十,Neu
133,名,Nf
133,買超,VJ
133,名單,Na
133,中,Ng
133,，,COMMACATEGORY
133,還,D
133,買,VC
133,了,Di
133,檔,Nf
133,高,VH
133,股息,Na
133,，,COMMACATEGORY
133,分別,D
133,是,SHI
133,共,Da
133,多,Neqa
133,張,Nf
133,共,Da
133,多,Neqa
133,張,Nf
133,及,Caa
133,共,Da
133,餘,Neqa
133,張,Nf
133,特別,VH
133,的,DE
133,是,SHI
133,在,P
133,賣超,VJ
133,部分,Neqa
133,，,COMMACATEGORY
133,前,Nes
133,十,Neu
133,名,Nf
133,當中,Ng
133,八,Neu
133,大,VH
133,官股,Na
133,賣,VD
133,了,Di
133,檔,Nf
133,債券,Na
133,，,COMMACATEGORY
133,分別,D
133,是,SHI
133,群益投,Na
133,等,Cab
133,債,Na
133,國泰金,Nb
133,融債,VA
133,及,Caa
133,國泰,Nb
133,年,Na
133,美債,Na
133,另外,Cbb
133,也,D
133,繼續,VF
133,賣超,VJ
133,復華,Nb
133,台灣,Nc
133,科技,Na
133,優息,VH
133,，,COMMACATEGORY
133,個,Nf
133,交易日,Na
133,共,Da
133,賣超,VJ
133,萬,Neu
133,張,Nf
133,網友,Na
133,表示,VE
133,開發金,Nc
133,都,D
133,接走,VC
133,了,Di
133,長老,Na
133,買,VC
133,金融,Na
133,看起來,D
133,很,Dfa
133,想要,VE
133,野餐墊,Na
133,開始,VL
133,在,P
133,出清債,VA
133,了,Di
133,統計,VC
133,八,Neu
133,大,VH
133,官股,Na
133,昨日,Nd
133,買超,VJ
133,前,Nes
133,十,Neu
133,名,Nf
133,為,VG
133,開發金,Nc
133,張,Nb
133,新光金,Nb
133,張,Nb
133,中信金,Nc
133,張群益,Nb
133,台灣,Nc
133,精選,VC
133,高息,Na
133,張元大,Nb
133,台灣,Nc
133,反,VC
133,張,Nb
133,仁寶,Nb
133,張統,Nb
133,台灣,Nc
133,高息,Na
133,動能,Na
133,張,Nb
133,中工,Nc
133,張,Nb
133,群益證,Na
133,張,Nb
133,國泰永續高股息,Na
133,張,Nb
133,八,Neu
133,大,VH
133,官股,Na
133,昨日,Nd
133,賣超,VJ
133,前,Nes
133,十,Neu
133,名,Nf
133,為,VG
133,富邦恒生國企,Na
133,正,D
133,張復華,Nb
133,台灣,Nc
133,科技,Na
133,優息,Na
133,張,Nb
133,廣達,Nb
133,張元大滬深正,Nb
133,張元大,Nb
133,美債,Na
133,正,D
133,張,Nb
133,神達,Nb
133,張群益投,Nb
133,等,Cab
133,債,Na
133,張,Nf
133,國泰金,Nb
133,融債,Na
133,張國泰,Nb
133,年美債,Na
133,張,Nb
133,上海商銀,Nb
133,張,Nb
133,免,VJ
133,責,Na
133,聲明,Na
133,文,Na
133,中,Ng
133,所,D
133,提,VE
133,之,DE
133,個股,Na
133,基金,Na
133,內容,Na
133,，,COMMACATEGORY
133,並非,D
133,任何,Neqa
133,投資,VC
133,建議,VE
133,與,Caa
133,參考,VC
133,，,COMMACATEGORY
133,請,VF
133,審慎,VH
133,判斷,VE
133,評估,VE
133,風險,Na
133,，,COMMACATEGORY
133,自負,VJ
133,盈虧,Na
134,前,Nes
134,大成,Na
134,分股,VB
134,中,Ng
134,，,COMMACATEGORY
134,長榮,Nb
134,鈊象,Na
134,聯發科,Nb
134,等,Cab
134,檔,Na
134,持股,Na
134,權重,Na
134,超標,VH
134,，,COMMACATEGORY
134,不僅,Cbb
134,顯示,VK
134,超買,VH
134,，,COMMACATEGORY
134,也,D
134,代表,VK
134,旦,Nb
134,殖利率,Na
134,下滑,VA
134,，,COMMACATEGORY
134,月,Na
134,定審,VC
134,時,Ng
134,恐,VK
134,有,V_2
134,調節,VC
134,壓力,Na
134,，,COMMACATEGORY
134,聯電,Nb
134,漢唐,Nd
134,等,Cab
134,檔,Na
134,則,D
134,有,V_2
134,加碼,VA
134,空間,Na
134,圖,Na
134,/,FW
134,中,Ng
134,時報,Nb
134,系,Nc
134,資料,Na
134,照,VC
134,千億,Neu
134,巨嬰,Na
134,元大,Nb
134,台灣,Nc
134,價值,Na
134,高息,Na
134,下,Nes
134,周,Nd
134,/,FW
134,掛牌,VA
134,，,COMMACATEGORY
134,昨日,Nd
134,公布檔,Na
134,成分股,Na
134,完整,VH
134,清單,Na
134,，,COMMACATEGORY
134,以,P
134,長榮,Nb
134,權,Na
134,重,VH
134,占,VJ
134,最,Dfa
134,高,VH
134,但,Cbb
134,值得,VH
134,留意,VK
134,的,DE
134,是,SHI
134,，,COMMACATEGORY
134,據,P
134,最,Dfa
134,新,VH
134,公告,Na
134,內容,Na
134,顯示,VK
134,，,COMMACATEGORY
134,前,Nes
134,大成,Na
134,分股,VB
134,中,Ng
134,，,COMMACATEGORY
134,長榮,Nb
134,鈊象,Na
134,聯發科,Nb
134,等,Cab
134,檔,Na
134,持股,Na
134,權重,Na
134,超標,VH
134,，,COMMACATEGORY
134,不僅,Cbb
134,顯示,VK
134,超買,VH
134,，,COMMACATEGORY
134,也,D
134,代表,VK
134,旦,Nb
134,殖利率,Na
134,下滑,VA
134,，,COMMACATEGORY
134,月,Na
134,定審,VC
134,時,Ng
134,恐,VK
134,有,V_2
134,調節,VC
134,壓力,Na
134,，,COMMACATEGORY
134,而,Cbb
134,統計,Na
134,包括,VK
134,聯電,Nb
134,中美晶,Nb
134,漢唐,Nd
134,亞翔,Nb
134,中信金,Nc
134,神達,Nb
134,等,Cab
134,檔,Na
134,，,COMMACATEGORY
134,目前,Nd
134,權重,Na
134,尚未,D
134,達標,VJ
134,，,COMMACATEGORY
134,後續,A
134,買盤,Na
134,還,D
134,有,V_2
134,加碼,VA
134,空間,Na
134,元大,Nb
134,投信,Na
134,官網,Na
134,揭露,VC
134,，,COMMACATEGORY
134,前,Nes
134,大,VH
134,持股,Na
134,比重,Na
134,為,VG
134,長榮,Nb
134,鈊象,Na
134,聯電,Nb
134,中美晶,Nb
134,和碩,Nb
134,聯發科,Nb
134,漢唐,Nd
134,環球晶,Na
134,日月,Na
134,光聯,Nb
134,詠,VC
134,，,COMMACATEGORY
134,合計,VG
134,占,VJ
134,整體,Na
134,比重,Na
134,另,Nes
134,權,Na
134,重達,VJ
134,以上,Ncd
134,的,DE
134,成分股,Na
134,還,D
134,有,V_2
134,光寶科,Nb
134,群光,Nb
134,，,COMMACATEGORY
134,中信金,Nc
134,新普,Nb
134,神達,Nb
134,，,COMMACATEGORY
134,世界,Nc
134,統,VHC
134,亞翔,Nb
134,廣達,VJ
134,力成,Nb
134,東陽,Nc
134,東元,Nb
134,樺漢,Nb
134,各,D
134,為,P
134,除,P
134,上述檔,Na
134,持股,Na
134,權重,Na
134,超過,VJ
134,，,COMMACATEGORY
134,其他,Neqa
134,包含,VJ
134,頎邦,Nb
134,欣詮,Nb
134,中磊,Nb
134,可成,Nb
134,晶技,Nb
134,智易,Nb
134,佳世達,Nb
134,上海商銀,Nb
134,大聯大,Nb
134,巨大,VH
134,致伸,Nb
134,神基,Nb
134,啟碁,Nb
134,矽格,Nb
134,寶成,Nb
134,聯陽,Nb
134,光洋科,Nb
134,矽創,Nb
134,瀚宇博,Nb
134,南茂,Nb
134,帝寶,Nb
134,精成科,Nb
134,大成鋼,Nb
134,耕興,Nb
134,瑞儀,Nb
134,中碳,Na
134,合勤控,Na
134,等,Cab
134,檔,Na
134,，,COMMACATEGORY
134,占,VJ
134,比,P
134,落在,VCL
134,~,FW
134,間,Ncd
134,但,Cbb
134,跟,P
134,之前,Nd
134,公開,VHC
134,的,DE
134,大成,Na
134,分股,VB
134,相較,VB
134,，,COMMACATEGORY
134,長榮,Nb
134,持,VC
134,股權,Na
134,重,VH
134,由,P
134,原定,VE
134,的,DE
134,增至,VJ
134,，,COMMACATEGORY
134,鈊象,Nb
134,更,Dfa
134,擠下,VC
134,聯電,Nb
134,以,Cbb
134,成為,VG
134,第,Neu
134,大成,Na
134,分股,VB
134,，,COMMACATEGORY
134,遠,Dfa
134,高於,VJ
134,原訂,VE
134,權重,Na
134,的,T
134,，,COMMACATEGORY
134,聯發科,Nb
134,也,D
134,路,Na
134,買到,VC
134,，,COMMACATEGORY
134,同樣,Dfa
134,超過,VJ
134,原定,VE
134,的,T
134,，,COMMACATEGORY
134,都,D
134,算是,VG
134,超買,VH
134,標的,Na
134,，,COMMACATEGORY
134,尤其,D
134,長榮,Nb
134,突破,VC
134,單,A
134,個股,Na
134,上限,Na
134,，,COMMACATEGORY
134,手,Na
134,握,VC
134,萬,Neu
134,張,Nf
134,的,T
134,，,COMMACATEGORY
134,預計,VE
134,最,Dfa
134,快,VH
134,月,Na
134,日,Nd
134,進行,VC
134,成分股,Na
134,定審,VC
134,，,COMMACATEGORY
134,可能,D
134,出現,VH
134,較,Dfa
134,大,VH
134,變動,VHC
134,調整,VC
134,不過,Cbb
134,，,COMMACATEGORY
134,聯電,Nb
134,目前,Nd
134,持股,Na
134,權重,Na
134,，,COMMACATEGORY
134,低於,VJ
134,原訂,VE
134,的,T
134,，,COMMACATEGORY
134,中美晶,Nb
134,也,D
134,僅,Da
134,，,COMMACATEGORY
134,同樣,Dfa
134,低於,VJ
134,目標,Na
