system_id,sentence
131,個月內，參數量暴漲超過倍，需要的算力也就必須等量齊觀
131,過程中，台灣供應鏈就是讓黃仁勳的野心得以落地最重要的合作夥伴，鴻海廣達緯創緯穎英業達華碩華擎和碩，都是在中被黃仁勳欽點的伺服器業者
131,鴻海旗下的鴻佰廣達緯穎是伺服器機櫃首批供應商，協助輝達將最先進的算力快速落地
131,據了解，如果輝達供貨順暢，鴻佰最快月就能出貨，有很高的機會是全球第家
131,而鴻海董事長劉揚偉日前將今年集團營收由持平調至明顯成長，關鍵因素之，就是整機櫃接單暢旺
131,以子公司雲達之名參展的廣達，也展出兩款架構主機板，負責伺服器業務的廣達資深副總經理楊麒令在現場透露，廣達整機櫃可望在第季大量出貨
131,伺服器代工廠在黃仁勳加持之下，股價也開始活蹦亂跳，鴻海近期創下年來股價新高英業達也度寫下去年月以來波段新高
131,至於身為伺服器後進者的和碩，更因為首度躋身輝達整機櫃伺服器供應商之列，股價也在主題演說後亮燈漲停度觸及元寫下歷史新高
131,追求無限算力的另個效應，是舉打開了資本市場討論多時的伺服器液冷散熱想像
131,整機櫃耗電量高達千瓦，必須改用散熱效率高的液冷系統，攝氏度的水進了機櫃，變成攝氏度的溫水出來，大概就是室溫的水進按摩浴缸的水溫出
131,黃仁勳形容
131,在正式登場前周，黃仁勳受邀在母校史丹佛大學演說公開稱讚液冷系統後，元山尼得科超眾協禧奇鋐雙鴻廣運泰碩健策動力業強等散熱股都大漲波，登場之時，台達電股價接棒而起
131,這回，台達電不僅是全球唯受邀參展的電源廠，市場傳出，的整機櫃液冷散熱系統，正是由台達電參與設計，台達電有望成為伺服器電源及散熱的大贏家
131,輝達有了台灣供應鏈的鼎力相助，黃仁勳也情義相挺將台灣供應鏈擺在位
131,為台灣供應鏈舉行的晚宴上，黃仁勳特別表示，是新的工業革命，在這個過程中，台灣正處於最中心的位置，他更說我是很棒的台灣大使，因為我了解歷史，我了解台灣公司的重要性，我了解在新的革命新的工業革命中，台灣的角色有多麼重要，我們定要確保，這個故事由台灣的視角來講述
131,文章來源閱讀全文
131,延伸閱讀
131,個理由，我把全賣了
131,她年領萬股息歲提早退休台股萬點，存股只留這檔
131,創作才女鄭華娟德國離世享壽歲'太委屈都出自她手，年創出首作品
131,勞保年金給付調幅創新高，萬勞工準備收錢
131,每月多領這麼多何時請領退休金最划算
132,在/除息，天就填息，還在便宜價，享約殖利率喔
132,示意圖/達志影像/
132,成立僅年多，卻以爆冷黑馬之姿，打敗等幫強將，奪下年度報酬第名，僅輸，完全是冷門出頭天啊
132,目前規模逾億，受益人也逾萬人，/除息，天就填息，近年填息率，價值投資達人股海老牛表示，現在還在便宜價，買進享約殖利率喔
132,股海老牛在表示，去年含息報酬率，不只是績效打敗多位老大哥，規模成長倍更是亮眼，接近億
132,年初宣布半年度換股結果，新增檔，刪除檔，存股族很在意換股後，納入哪些新成員
132,今年能否繼續衝衝衝
132,還有如何評估甜甜的便宜價
132,都將次告訴你
132,特色
132,◎優選股利高填息，追求股利與股價雙贏
132,◎篩選預估股利率高和歷史填息率高的檔成分股
132,◎單成分股權重上限，具備風險分散效果
132,本次換股填息率平均逾成
132,◎汰弱留強新增檔刪除檔
132,◎新增股中共家過去填息率為
132,◎檔成分股平均填息率高達
132,換股後填息逾成股海老牛提供
132,成分股電子傳產金融都有
132,◎電子權重以半導體電腦及周邊為主
132,◎傳產權重以航運橡膠電機為主
132,◎金融權重目前持有中信金與租賃三雄
132,利率法則算出便宜價
132,第季配元，近年配息共元，現在價格元//
132,◎便宜價利率元
132,◎合理價利率元
132,◎昂貴價利率元
132,目前位於便宜價位階，若以元/元殖利率
132,老牛總結，特色為優選股利高填息，月換股新增檔刪除檔
132,目前檔成分股，平均填息率高達，是高股息中最高，其中共家過去填息率為
132,的其中項優勢為汰弱留強，所以在換股後，可望有市場跟進買盤，更能加強推升動能
132,近年配息共元
132,經過利率法則換算，對照目前股價來看，仍位於便宜價位階
132,※免責聲明本文獲得股海老牛授權，文中所提之個股內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧
133,外資昨倒貨的開發金，卻名列八大官股買超第名
133,示意圖/達志影像/
133,台股昨失守日線，終場加權指數下跌點，收點，八大官股行庫小賣億多，不過卻進場大撿金融股，買超第名就是昨天讓外資猛倒貨的開發金，其次依序為新光金中信金
133,昨天買超前十大名單中沒有美債，倒是買了檔高股息，分別是群益台灣精選高息統台灣高息動能和國泰永續高股息
133,昨台台股開盤後不久就跌破日線，中場度彈升至平盤附近，最後仍以下跌點作收，成交量億元
133,根據統計，八大官股在大盤指數連天站上萬點下，總計小賣億元，買超最多的天是/周二，當天買超億元，而昨天則是小幅賣超億元
133,八大官股過去常買的債券在昨日買超名單上已不復見，反而進場低撿金融股，買超第名的是開發金萬張
133,開發金前天舉行法說會，由於會中透露今年配發股息將以去年獲利為主，遭市場推測迴轉的金額大幅減少，外資昨倒貨開發金萬張，開發金股價重挫，跌破元整數關卡
133,八大官股買超第名的是新光金，新光金年稅後淨損億元，每股淨損元，是今年唯發不出股息的金控
133,不過八大官股昨天彎腰低撿餘張，新光金昨收元
133,至於買超第名的則是中信金，中信金去年元，總經理陳佳文法說會中透露，今年股利應該從去年元往上加，吸引大批法人機構進場，昨天八大官股加碼多張
133,除檔金控外，八大官股在前十名買超名單中，還買了檔高股息，分別是共多張共多張及共餘張
133,特別的是在賣超部分，前十名當中八大官股賣了檔債券，分別是群益投等債國泰金融債及國泰年美債
133,另外也繼續賣超復華台灣科技優息，個交易日共賣超萬張
133,網友表示開發金都接走了長老買金融看起來很想要野餐墊開始在出清債了
133,統計八大官股昨日買超前十名為開發金張新光金張中信金張群益台灣精選高息張元大台灣反張仁寶張統台灣高息動能張中工張群益證張國泰永續高股息張
133,八大官股昨日賣超前十名為富邦恒生國企正張復華台灣科技優息張廣達張元大滬深正張元大美債正張神達張群益投等債張國泰金融債張國泰年美債張上海商銀張
133,免責聲明文中所提之個股基金內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧
134,前大成分股中，長榮鈊象聯發科等檔持股權重超標，不僅顯示超買，也代表旦殖利率下滑，月定審時恐有調節壓力，聯電漢唐等檔則有加碼空間
134,圖/中時報系資料照
134,千億巨嬰元大台灣價值高息下周/掛牌，昨日公布檔成分股完整清單，以長榮權重占最高
134,但值得留意的是，據最新公告內容顯示，前大成分股中，長榮鈊象聯發科等檔持股權重超標，不僅顯示超買，也代表旦殖利率下滑，月定審時恐有調節壓力，而統計包括聯電中美晶漢唐亞翔中信金神達等檔，目前權重尚未達標，後續買盤還有加碼空間
134,元大投信官網揭露，前大持股比重為長榮鈊象聯電中美晶和碩聯發科漢唐環球晶日月光聯詠，合計占整體比重
134,另權重達以上的成分股還有光寶科群光，中信金新普神達，世界統亞翔廣達力成東陽東元樺漢各為
134,除上述檔持股權重超過，其他包含頎邦欣詮中磊可成晶技智易佳世達上海商銀大聯大巨大致伸神基啟碁矽格寶成聯陽光洋科矽創瀚宇博南茂帝寶精成科大成鋼耕興瑞儀中碳合勤控等檔，占比落在~間
134,但跟之前公開的大成分股相較，長榮持股權重由原定的增至，鈊象更擠下聯電以成為第大成分股，遠高於原訂權重的，聯發科也路買到，同樣超過原定的，都算是超買標的，尤其長榮突破單個股上限，手握萬張的，預計最快月日進行成分股定審，可能出現較大變動調整
134,不過，聯電目前持股權重，低於原訂的，中美晶也僅，同樣低於目標，漢唐也還不到，成為大成分股中，檔最具加碼空間的標的
134,另有法人概估，包括環球晶亞翔統世界智易中磊中信金上海商銀巨大神達樺漢等檔，建倉部位還沒完成，後續仍有買盤可期
134,另值提的是，成分股揭露眾所矚目，昨午度塞爆元大投信專區網站，公司緊急發出下午~點主機系統維護公告，表示作業期間將暫停服務
134,※免責聲明文中所提之個股基金內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧
135,統集團董事長羅智先圖吳靜君攝
135,統集團董事長羅智先提及景氣和近期爆熱情形，直言股票市場好像活在另個世界
135,羅智先說，目前全世界的經濟指標，沒有讓人很高興，但是股票市場好像活在另外個世界，尤其近期確實讓人看不懂
135,的能量實在太令人驚訝了，羅智先表示，他對不是很懂，但也問過投信的團隊，在其觀念裡大約億元就能夠運作了
135,羅智先說，先前募集超過原本預期，已經吃驚過次，以元大在行業的地位基礎建設，募資規模定會超過統的，但是能有這樣的金額也讓他相當佩服
136,帶動相關成分股上漲，高股息成分股中有權值股的機率並不高，目前仍難看出哪些類股漲跌
136,示意圖/達志影像/
136,外資近期主要布局的大型權值股，包括台積電日月光投控鴻海等都輪流變成飆股，在權值股輪流撐盤下，後續行情不走空
136,摩爾投顧分析師何基鼎表示，上周五日美股出現修正，加上台股短線漲多後，又碰到萬點大關，短線隨美股同步下修機率高，逢低反而是新的進場機會，其中台灣投資人就愛月配息的投資商品，元大台灣價值高息就成了股民搶購新歡，甚至有人目擊和尚開戶
136,帶動相關成分股上漲，高股息成分股中有權值股的機率並不高，目前仍難看出哪些類股漲跌，追高有風險，與其繼續追高相關成分股，不如買低位階高殖利率股票
136,何基鼎點名高殖利率類股包括京鼎台驊等
136,此外，台灣四月即將漲電價，能源相關類股也是必須留意的族群，其中有樂事綠能雲豹能源等
136,免責聲明文中所提之內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧
137,近期元大台灣價值高息掀起申購熱潮，金管會將針對配息進行管理規範，防範資金進場投資風險，加強審查台股，同時可能會考慮設規模上限資金配置時間點，以及進行相關價格警示等措施
137,金管會主委黃天牧將於日至立院備詢，針對從熱賣看政府如何健全投資管道引導民間游資，避免熱錢過度投入房市進行專題報告，報告中指出，金管會持續關注市場發展，對於近期投資熱絡的現象，已適時由投資教育宣導強化配息資訊揭露參考國際監理趨勢及辦理專案檢查等不同層面進行相關管理措施
137,黃天牧於報告中表示，針對配息採行的管理規範包含，強化配息廣告規範並加強查核，二加強配息型審查及強化資訊揭露，三訂定收益平準金分配原則
137,同時，目前規劃之強化管理措施有三點，是強化投信事業與網紅合作之管理措施，即投信事業透過網紅自媒體從事基金之付費置入性行銷廣告，依投信投顧公會廣告規範第條規定，應於廣告內容明顯揭露○○公司贊助播出等警語，使投資人可清楚識別其為廣告行銷資訊，投信投顧公會刻研議修正廣告規範，擬增訂強化投信事業及基金銷售機構管理網紅廣告行為之自律規範，預計於今年月底前完成
137,另據瞭解，就投資人保護相關政策目標及工作，已於近期成立工作小組執行包括財經網紅專案，關注年輕族群投資人之投資決策受到社群媒體社交圈及名人等建議影響，而非參考專業投資顧問建議，因此產生誤導性及詐欺性投資的現象，該工作小組已就此議題向會員國諮詢，金管會將持續關注後續報告動態，適時精進監理作為
137,二是督導周邊單位針對交易確實執行風險評估及掌控風險，金管會表示已於今年月日函請證交所及櫃買中心督導投信事業應針對規模較大之管控相關投資風險及研擬強化風險抵禦力機制，同時亦請證交所及櫃買中心評估整體市場面臨之交易風險情形，及研擬是否應採行相關強化控管措施
137,黃天牧於報告中提到，已請證交所積極掌握整體對個別股票持有的狀況，作為將來指數審查之參考，並應建置資料庫俾利定期監控即時瞭解對市場之影響，必要時應考量採行例如發行交易監視面等相關監理工具
137,三是強化相關審查，金管會將針對近期社會大眾關注事項如平準金動用，以及採行之強化監理措施，列為對投信公司之檢查重點，加強瞭解投信公司辦理情形，並適時辦理專案檢查
138,"權王台積電日除息元，開盤走高向上，上演秒填息態勢，激勵台股早盤開高，指數高點來到,點，重返日均線之上"
138,盤面強勢個股包括易發再攻漲停弘塑詮皆大漲逾，股后信驊上漲近，扮演多方指標
138,關注美股上週五表現，終場四大指數全數下跌，道瓊工業指數下跌點，或，收在點
138,"標普指數下跌點，或，收在,點"
138,"指數下跌點，或，收在,點"
138,"費半指數下跌點，或，收在,點"
138,在美國勞工統計局相繼公布高於預期的與數據之後，美國年期公債殖利率連續第日走高重新站回大關
138,而且公布業績指引不佳，股價大跌接近，帶來終端應用發展可能比預期緩慢的市場雜音，壓抑科技巨頭七姊妹普遍下挫，拖累那斯達克指數下跌超過
138,"此外，加密貨幣市場也出現劇烈震盪，比特幣在達到萬美元歷史新高後，盤中大幅回落近,美元"
138,統投顧表示，美月月增率多達，高於經濟學家預估值及月份的
138,市場擔憂通膨再起，觀望本週全球多家主要央行利率會議，包括美國聯準會及日本央行
138,台股上週五跌破短均線且指標交叉向下，技術面轉弱，但資金面來看，月多檔上市，月底前內資資金動能仍強，且將於日召開大會，以及日微軟春季發表會，將有助支撐科技股表現
138,台股短線高檔震盪，基本面良好及資金動能強勁下，預期月均線有撐，建議趁回檔擇優操作，族群仍以高息成分股半導體先進製程相關供應鏈矽智財晶片摺疊機低軌道衛星光通訊重電節能相關等族群為主
139,儘管美國通膨數據超出預期，市場預期降息步調恐放緩，但有分析師認為，聯準會只要不要重啟升息循環對今年股市就能偏多看待
139,本報資料照片
139,儘管美國通膨數據超出預期，市場預期降息步調恐放緩，但有分析師認為，只要聯準會不重啟升息就能偏樂觀看待
139,同時，本周最值得留意的就是輝達，族群有望再衝波
139,惟漲多股如熱族群的雙鴻奇鋐不建議追高，建議留意基期相對低的伺服器族群和元大台灣價值高息上周四五回檔的成分股，逢低布局
139,據綜合報導，聯準會將於日凌晨公布最新利率決策，市場預期利率區間維持在至，本次最關注的則是最新利率點震圖，牽動美台股走勢
139,此外，除了聯準會，本周將進入超級央行周，日由日本打頭陣，是否終結負利率時代同樣牽動日圓匯率和國際匯市動向
139,摩爾投顧分析師楊育華預期，近期公布數據顯示通膨依舊頑強，但聯準會主席鮑爾上次談話已表示今年會在適當時機降息，只要不再重啟升息循環，對於今年股市來說就能偏樂觀看待
139,另外，輝達預期將公布更多技術應用未來發展和輝達下世代產品藍圖，概念股有望再衝波
139,不過，正逢台股高點，買賣節奏仍要掌握好
139,舉例來說，在輝達執行長黃仁勳提到次世代伺服器將採用水冷散熱技術後，散熱龍頭雙鴻在/和/連續天攻上漲停，若/才追，短線占不到便宜
139,奇鋐則是/漲停後/開高走跌，/大跌，直到/才又大漲近，由此可見，買錯點位天就可能賠，買點不對還是有可能受大傷
139,楊育華提醒，輝達大會舉行本周會有很多利多消息，但買點還是要特別留意，如果想進場卡位的/和/這兩天很關鍵
139,建議可以卡位基期相對低的伺服器組裝族群如廣達緯創
139,族群的台燿金像電
139,另外，元大台灣價值高息成分股上周四五拉回，部份股票短線可進場布局
139,惟多頭格局下，類股輪動快速，震盪洗盤大容易讓投資人失去信心，短線操作上更是要小心
139,※免責聲明文中所提之個股內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧
140,觀察四大面向的亮點，謝恩雅分析，政策面而言，日本央行月份最新季度展望報告顯示，預期年核心通膨將可望來到，將可望擺脫通縮隱憂並突破政策目標的
140,惟在權衡全球景氣環境及通膨尚未完全維持穩定增溫下，預期仍將維持較為寬鬆的貨幣政策
140,經濟面將受惠於人潮帶來錢潮，根據統計，年月赴日觀光客已突破萬關卡至萬人，比年同月增長，創下新冠病毒感染蔓延後單月最高紀錄，也是月份以來最高
140,"年訪日外國遊客人數突破,萬人次"
140,自去年月取消邊境措施以來，訪日外國遊客數量已迅速恢復，去年月首次超過年同月的，全年累計達年的
140,外資也有利日股資金面，受公司治理改革和日圓貶值影響，外資資金在年積極流入日本股市
140,根據日本證券交易所資料顯示，去年外資累計淨流入日股約兆日元含日股約兆日圓和股票衍生品約兆日圓，創下以來的最高水準，打破長達三年的連續拋售記錄
140,目前日本企業資產負債表穩健，公司治理及資本效率持續提升，且春鬥談判工資漲幅高於預期，將帶動日本需求回溫
140,因日股估值仍遠低於美股，隨著今年將進入降息循環，風險偏好資金有望持續流入企業盈餘業績展望佳的日股
140,謝恩雅進步指出，本次日股上漲由日圓貶值所帶動，若無匯率避險會使報酬大幅縮水
140,以日本東証指數為例，觀察年月以來走勢，若採匯率避險，指數走勢表現明顯優於無匯率避險
140,此外，巴菲特與外資在進行日股投資時，都會採用匯率避險策略
140,般若採複委託方式投資日股，並無匯率避險機制，甚至投資當地也無匯率避險，對於用新台幣購買日本基金的投資人，建議要挑選具有匯率避險的日股基金，較不易受到匯率所影響，如富邦日本
141,立法院財政委員會日邀請金管會主委黃天牧圖率台灣證券交易所股份有限公司林董事長財團法人中華民國證券櫃檯買賣中心陳董事中央銀行分別就從熱賣看政府如何健全投資管道引導民間游資，避免熱錢過度投入房市進行專題報告，黃天牧圖於會前受訪
141,劉宗龍攝
141,台股規模已破兆元，市場擔心持股公開透明，恐在進場前成份股就被投資人先卡位等進場後再倒貨
141,金管會主委黃天牧日指出，很透明，被先卡位是所有被動式的問題，所以國外推主動式，就是要讓市場無法猜測持股，目前金管會也在研擬開放主動式中
141,月兩檔高人氣台股募爆，預告相關成分股未來將有千億元資金動能可挹注，已開始吸引買盤提前卡位，推升聯發科日月光投控新普鈊象等多檔新成分股走勢強勁
141,黃天牧指出，檔股票有多檔來投資，導致成份股會有資金倍數效果被放大，集中度過高等問題，這是所有被動式的問題，因為其成份股是透明的，任何人都可以去做這個動作，所以國外推主動式，就是讓市場無法猜測持股
141,隨台股規模愈來愈大，黃天牧指出，月初已證期局請周邊單位，交易所和集保中心，從整個市場角度去觀察成分股中的共通部分，看看集中度是否有強化抵禦力的作法，設計相關抵禦機制
141,黃天牧指出，金管會直希望擴大國人在金融市場投資管道，國人的管道除了不動產外，還有股市基金複委託可投資，上周行政院會通過投信投顧法，未來不動產投資在信託也可提供
141,另外，高階財管從年開始推動，目前銀行已累積有千多億的資產規模，證券交易量也有億元，不斷開拓投資管道，每個商品有不同風險屬性，投資人可依自身屬性選擇適合的商品，金融機構要做推薦適合的商品，台灣投資管道，金管會會繼續努力
142,時報台北電權王填息秀精彩，外資趁熱再調節億元，投信大力掃貨億元，三大法人買超億元，集中市場收復日線站回關
142,台股集中市場今日上映權王台積電第次日填息精采好戲，多頭鼓掌叫好，拉抬指數歡喜彈升點，大舉收復上周五超過/失土，終場報點，但總成交值則縮減至億元
142,而終場仍有士電弘憶股高力楠梓電耀勝波力神盾等猛將高掛紅燈
142,籌碼面，外資今日連賣再賣超億元，投信買超億元，自營商買超億元，三大法人買超億元
142,回顧上周五，外資轉超億元，投信買超億元，自營商賣超億元，三大法人賣超億元
142,累計上周，外資賣超億元，投信買超億元，自營商賣超億元，三大法人買超億元
142,加計今日，外資月以來買超降至億元，今年以來買超億元
142,技術面，日為日為，日值為日值為，日乖離率為
142,盤面上，權值大軍在台積電秒填息收高報元引領下，聯發科漲至元，鴻海漲至元，緯創漲收元
142,此外，重電族群持續強力放電，士電收漲停元改寫新高，激勵高力同亮燈收元，中興電漲收元，亞力漲收元，華城漲收元，並拉抬電機類股飆升，勇奪類股漲幅王以外，儼然亦為今日多頭主攻手
142,另，鴻家軍今日亦持續上攻，鴻海漲收元，中揚光漲收元，訊芯漲收元，瑞祺電通漲收元，漲停收元
142,惟鴻準持續震盪，回落收元，表現相對疲弱
142,而在金融股方面，臺企銀上周五飆上元高點後，今日衝出萬餘張大量，股價收低報元
142,開發金則小幅彈升收元
142,玉山金人氣不墜，股價盤中最高度衝上元，終場收高在元
142,台股今日迎來台積電填息秀後，接續還有美銀論壇輝達大會聯準會會議台指期結算微軟春季發表會等五件大事
142,分析師指出，由於台股近期屢次攻上二萬卻守不住，進入第季底，行情會更劇烈波動，因投信結帳及作帳的操作交錯影響，再加上投資人跟風高股息的成份股，漲多的高殖利率個股重挫，影響投資人信心，建議仍以財報為布局的方向
142,編輯李慧蘭
143,台股慢牛行情兩大選股不策略
143,"台股近個月急漲,點至萬點關卡，凱基投顧表示，這反映市場對狂潮的多頭行情，儘管將會帶動台股今明兩年盈餘迎來高度增長，但近期的股價急漲已偏離基本面表現"
143,凱基投顧進步指出，研判台股接下來將由狂牛行情將轉為慢牛行情，指數由多頭急攻轉為高檔震盪，等待基本面的回溫
143,凱基投顧分析，從年起漲的狂潮，科技股迄今漲勢僅年，股價漲幅約五成，預估本益比則從倍上揚至倍，但相較年起漲的網路狂潮，其牛市行情不僅延續時間長達年以上，當時的股價漲幅更超過倍，預估本益比則從起漲點的倍飆漲至最高峰的倍
143,兩者相對比下，凱基投顧研判當前的狂潮應該只是當年網路狂潮的中段位置，而此次狂潮所帶來的企業盈餘增長將較網路狂潮更加顯著，台灣為狂潮所需軍備競賽下的關鍵供應鏈，將帶動台股今明兩年整體盈餘均達二成以上高速增長，並支撐台灣維持長多行情
143,此外，台股今年初站上萬點，且主流為族群，凱基投顧去年底即領先同業提出精準預估，並已在第季達到目標後，凱基投顧繼主流概念股之外，月底也於凱基股股漲節目中率先提出金融股今年除息有戲
143,凱基投顧看好整體金融股股價淨值比低於其他產業，指出大盤輪動拉回，金融股有機會接棒，月以來金融股行情走勢，再次印證凱基投顧專業分析預測
143,凱基投顧提醒投資人，台股走慢牛行情大盤將轉為高檔震盪，建議從兩大策略進行選股布局高殖利率成分股低基期兼具低評價的次族群
143,高殖利率族群不僅在過往第二季至第三季容易獲得資金青睞，今年又迎來高股息被動型資金的加持
143,低基期兼具低評價的次族群產業則包含自行車工業自動化智慧型手機汽車零組件航太等
143,凱基投顧資深分析師許高銘表示，相關類股進入整理後，也可留意金融重電再生能源等類股輪動表現，而近期盤面回檔多空消息紛雜，更建議投資人於每周至每周五晚上九點鎖定凱基投顧官方凱基股股漲頻道的專業分析
144,金管會主委黃天牧圖吳靜君攝
144,虛擬貨幣波動大，比特幣衝上萬美元的歷史天價後，出現劇烈回檔，日度殺破萬美元
144,黃天牧表示，月底之後決定是否要開放複委託投資比特幣
144,黃天牧今日到立法院財政委員會專案報告
144,立委賴士葆問及，國發會的報告顯示台灣的投資自由度低以及有關黃天牧發函，暫時券商暫時禁止複委託投資含有比特幣的
144,黃天牧回應，暫停的原因包含美國認為比特幣是有價證券，但是台灣目前還不確定
144,美國證管會同意比特幣交易，不代表美國證管會認同比特幣的性質
144,以及鄰近國家包含南韓新加坡與泰國仍禁止投資人買比特幣
144,黃天牧表示，有請券商公會研擬配套措施，等到月底之後再決定是否要開放複委託買比特幣商品
145,純網銀將來商業銀行日宣布開辦基金銷售業務
145,將來提供
145,純網銀首家
145,搶攻年輕族群財富管理市場，將來銀行日宣布開辦基金銷售業務，不僅推出震驚市場的申購手續費信託管理費通通元的超殺優惠，更獨創禮物卡功能，作為啟動親友開啟投資的理財金，堪稱近期最殺最吸睛的財富管理服務
145,將來商業銀行指出，身為首家推出申購基金服務的純網銀，為推廣普惠金融及降低客戶投資成本，首波即推出富代理財提案三大好康及三大特點來服務客戶
145,三大好康是手續費信管費以及滿足活動條件開立信託戶可獲點和成為財管會員就有機會月月抽中最高萬點，每季還有機會再拿萬元旅遊金
145,三大特點則是以客戶角度推出獨特投資帳戶禮物卡及商品分享功能，方便客戶使用
145,將來商業銀行提供不限單筆或定期定額申購手續費及信管費通通元的超低優惠，目前國人最為熟知的連結基金如元大連結基金或元大也都在首波上架商品範圍裡，可讓客戶樣參與投資並就本身需求選擇配息或不配息級別交易，來獲取定期配息或是累積再投資以擴大複利效果，同時也會提供目前熱門的高股息印度日本多重資產等等系列基金商品，已上架或即將上架的基金公司包括元大投信中國信託投信兆豐投信安聯投信群益投信施羅德投信野村投信國泰投信富邦投信統投信，投資人隨時可拿起手機登入將來銀行查看熱門基金，好好規劃申購適合自己的基金商品，再搭配富代理財提案可以說是業界最不容錯過的財富增值方案
145,受惠於純網銀迥異於傳統銀行的網路金融特性，將來商業銀行在基金交易介面與功能設計上力求簡單清楚，讓理財變簡單，投資人可自行透過操作，彈指間就能完成理財規劃，其三大特點包括其獨特的投資帳戶讓投資損益眼明瞭，不再跟平日消費轉帳支出混在起
145,精選境內優質基金，讓投資輕鬆又簡單
145,獨創的禮物卡功能，不僅讓親友間贈送禮物卡寫上祝福話語，還可作為對方第筆理財啟動金，讓投資成為親友間的共同目標，齊往財富自由的路上前行
145,商品分享則可讓親友間分享重點基金商品，能讓彼此間更有話題，起結伴理財
145,將來商業銀行分析，透過數位裝置如手機進行投資理財，已成為普羅大眾之日常活動
145,身處數位時代，每個人都應該為自己進行理財投資，以完成人生不同階段的生活目標，藉由上述將來商業銀行所提供之富代理財提案三大好康及三大特點功能，即可體驗便利易懂的投資流程
146,時報記者任珮云台北報導全民理財時代，截至月底，台灣掛牌上市的規模達到兆，較半年前增加近兆，增幅成
146,前十大發行商中，統投信成長最快，近半年資產規模近乎翻倍至億
146,若再加上/將掛牌的統台灣高息動能的成立規模億，預計帶動統投信躋身千億規模發行商
146,投信投顧公會統計近半年數據，前十大發行商中，僅有家的資產規模增幅高於全市場
146,其中以統投信資產規模增幅最高，達到，規模貢獻主要來自統和統美債年基金配息來源可能為收益平準金
146,穩坐跨國股票型淨值王的，近半年規模從億高速成長至億，增幅
146,作為小資最愛的美債，經過第二次追募，規模也從億暴增至億，增幅高達
146,即將掛牌的統台灣高息動能為統投信旗下首檔台股，也是台灣第檔為台股獨特除權息周期量身訂製的高股息，募集時就獲得市場熱烈響應
146,追蹤之指數，透過精準卡位台股全產業除權息旺季，搭配除權息淡季的權重調整機制，將高股息與動能達到最佳平衡，讓投資人既能享高息，也能追成長
146,還是配息百搭王，月配息及獨創月底領息設計，讓投資人可以用搭配月中領息的，輕鬆組成雙周配甜心組合
147,為推廣綠色永續投融資理念推動永續發展債券債券及國際債券業務，以及向債券發行人宣導各類債券資訊申報作業，以強化債券市場發展與提升發行人資訊揭露品質，櫃買中心舉辦場債券市場宣導說明會
147,櫃買中心表示，債券市場宣導說明會是債券市場參與者了解市場的年度盛會，此次宣導內容包括永續發展債券制度介紹永續發展債券發行實務含政府債轉換公司債可持續發展連結債券債券新制度國際債券外幣結構型金融債券以及各類債券之資訊申報作業等共六項主題，歡迎債券發行人中介機構機構投資人等踴躍報名參加
147,此外，為協助中小企業以發行永續發展轉交換公司債券方式籌措永續轉型資金，此次會議亦將宣導相關發行制度與實務作業，以利債券發行人及承銷商瞭解作業方式及早規劃發行
148,凱基投顧指出，從年起漲的狂潮，科技股迄今漲勢僅年，股價漲幅約成，預估本益比則從倍上揚至倍，但相較年起漲的網路狂潮，其牛市行情不僅延續時間長達年以上，當時的股價漲幅更超過倍，預估本益比則從起漲點的倍飆漲至最高峰的倍
148,兩者相對比下，凱基投顧研判當前的狂潮應該只是當年網路狂潮的中段位置，而本次狂潮所帶來的企業盈餘增長將較網路狂潮更加顯著，台灣為狂潮所需軍備競賽下的關鍵供應鏈，將帶動台股今明兩年整體盈餘均達成以上高速增長，並支撐台灣維持長多行情
148,此外，台股今年初站上萬點且主流為族群，凱基投顧去年底即領先同業提出精準預估，並已在第季達到目標後，凱基投顧繼主流概念股之外今年月底也於凱基股股漲節目中率先提出金融股今年除息有戲，看好整體金融股股價淨值比低於其他產業，指出大盤輪動拉回，金融股有機會接棒，月以來金融股行情走勢即印證凱基投顧專業分析預測
148,凱基投顧資深分析師許高銘表示，台股走慢牛行情大盤將轉為高檔震盪，建議從兩大策略進行選股布局高殖利率成分股低基期兼具低評價的次族群
148,高殖利率族群不僅在過往第季至第季容易獲得資金青睞，今年又迎來高股息被動型資金的加持
148,低基期兼具低評價的次族群產業則包含自行車工業自動化智慧型手機汽車零組件航太等
149,時報記者張漢綺台北報導無畏美股跌不停，台股盤中指數強攻站回點
149,儘管上周美國公布等數據高於市場預期，市場擔心通膨降溫未如預期恐延後美國聯準會降息時間，致使各大美股指數連日走跌，今天台股未受太多影響，上周五收盤遭到摜壓重挫收低的台積電今天除息秒填息，振奮多頭信心，在台積電大漲帶動下，台積電供應鏈及先進製程設備廠同樂，漢唐弘塑牧德及志聖盤中股價亮燈漲停，中砂辛耘均華迅得信紘科盤中股價連袂走高，重機電股也維持強勢，士電中興電及華城持續上衝
