system_id,dataSource,artUrl,artDate,artTitle,artContent
240,chinatimes,https://wantrich.chinatimes.com/news/20240321900309-420101,2024-03-21 10:10:01,台股夢幻行情還在燒！「AI下個飆股產業」輝達攤牌了 這檔小鴻海正夯,"輝達在GTC大會無預警宣布推出人形機器人計畫，並建立擁有生成式AI人形機器人的硬軟體平台。（示意圖/達志影像/shutterstock）

美國聯準會（Fed）放鴿，「今年可能三度降息各1碼」，美股3大指數收盤皆創歷史新高，台積電ADR漲1.39％、收136.75美元，台股今（21）日早盤跳空大漲，一度突破前高20,112.81點，再寫20,180點新天價。

資深證券分析師認為，適逢投信月底作帳，加上多檔ETF新兵千億資金衝刺建倉，「先不預設高點」，惟要關注三件事，一是美股漲勢、二是台積電是否攻高，三是外資買盤是否回流。

此外，輝達（Nvidia）在GTC大會無預警宣布推出人形機器人計畫，並建立擁有生成式AI人形機器人的硬軟體平台，相關供應鏈包括廣明 （6188）、鴻準（2354）、凌華（6166）、樺漢（6414）、所羅門（2359）、大銀微系統（4567）等都將受惠，並延續AI熱潮。

其中樺漢為鴻家軍一員，摩爾投顧投資長郭哲榮認為，與其買鴻海（2317），不如買「小鴻海」，也就是鴻海集團中有AI題材的京鼎（3413）、樺漢（6414），殖利率也都在4％以上。

免責聲明：文中所提之個股內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
241,chinatimes,https://wantrich.chinatimes.com/news/20240321900073-420101,2024-03-21 01:30:03,Fed利率決策會議放鴿 台積電大漲18元至776元 又1家外資認錯 目標價曝光,"台積電4月18日法說會還未登場，外資圈對台積電看法已紛紛大轉彎，年初才將目標價砍至750元的瑞銀改口認錯，目標價大升125元至875元，寫外資圈第3高。（示意圖/達志影像/shutterstock）

美國Fed利率決策會宣布利率不變，今年將維持3度降息，經濟衰退陰霾漸除，美股全面大漲慶賀，電子股為主的費半上漲75.38點至4788.18 點，以漲幅1.6%居4大指數之冠，台積電ADR也上漲1.39%收136.75美元，台積電與台股今（21）日開盤表現值得期待。而台積電開盤果然不負重望，大漲18元至776元，台股也大漲289點，直接衝破2萬點大關。

此外，台積電4月18日法說會還未登場，外資圈對台積電看法已紛紛大轉彎，瑞銀年初將台積電目標價調降至750元，如今改口認錯，調高今起2年EPS估值至38.44元與47.25元，目標價大升125元至875元，除寫外資圈第3高目標價，僅次於滙豐993元、美銀880元，調幅更將近17%，維持買進評等。

瑞銀分析，台積電營運有4大驅動力，包括1.AI GPU和ASIC強勁成長，2025年產能看升；2.今年下半年蘋果和Android陣營3奈米產能成長，以及2025年AI領域成長；3.HPC產品的定價和額外費用；4.外匯和電力成本可控。

雖看好2024年仍將保持強勁成長，但瑞銀提醒，台積電今年來漲幅過大，因此將其從亞太區看漲關鍵個股名單中移除。滙豐證也認為，智慧手機需求疲軟，台積電3奈米製程今年動能雖優異，但智慧機手機需求疲軟，第2季可能面臨主力客戶訂單下滑的風險，單季營收季增率估由7%大降至3%，短期營運風險增加。

但滙豐證補充，台積電下半年起，營運將重返高成長軌道，且進入2025年後，3奈米貢獻拉高，預估AI營收占比將由今年的10％提高至15％，全年EPS有望跳增25％，因此仍給予993元目標價，遠高於大摩、小摩日前喊出的850元。

至於台股表現方面，瑞銀認為年底前上看2萬1千點，但示警3大風險，包括1.獲利上修動能不足，半導體、金融和電信股價有上行風險；2.股息季節將至，高息ETF基金震盪加劇；3.新ETF基金推出前進行逆向交易，未來1個月的金額可能超過70億美元。

※免責聲明：文中所提之個股、基金內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
242,chinatimes,https://wantrich.chinatimes.com/news/20240321900006-420101,2024-03-21 04:40:03,一表看》00939淨值跌破15、爆量77萬張人踩人？「10檔成分股權重升」不是群光、鈊象...前3檔你想不到,"00939掛牌第一天淨值就跌破發行價。（示意圖/達志影像/shutterstock）

統一台灣高息動能（00939）今（20）日首掛牌，股價終場以下跌0.08元、15.03元作收，成交量爆77萬張，相較於其他高股息ETF 00929小漲0.42%、00918漲0.3%相對弱勢。根據統一投信最新官網，00939最新淨值來到14.96元，已跌破發行價15元。分析師指出，這麼大的成交量顯示有申購者趁上市第一天立即獲利了結，入袋為安。

資料顯示，00939在昨天上市之前，基金淨值有15.11元，淨值組成項目除了面額15元外，另外加上0.11元的資本損益平準金；不過今天一整天成交下來，收盤價直接破發至14.96元，除基本面額15元外，資本損益平準金淪為-0.04元。

資料來源：統一投信

網友試算，如果先前砸2億買入00939的股市聞人賈文中手上握有1萬3333張持股，在今天高點15.39元到貨1萬張就有390萬元進帳。

仔細比對最新成分股，今天00939權重增加最多的是聯詠、權重增加0.85%，其次依序為緯穎0.78%、長榮0.73%、緯創0.46%、健鼎0.38%、力成0.35%、瑞昱0.35%、瑞儀0.28%、聯發科0.27%、矽創0.23%。

反過來說，今天成分股中權重減少最多的則是台光電、減0.17%，其餘依序為英業達0.12%、東陽0.12%、啟碁0.08%、漢唐0.06%、日月光0.06%、鴻海0.05%、欣銓0.03%、天鈺0.02%及世界0.02%。

對於00939淨值跌破15元，PTT網友表示「人踩人，史稱七七事變」、「保守一點，8元全收放10年」、「今天結算外資壓盤，剛好而已」、「一堆等低點進場的是能跌成怎樣？放久就是賺」、「剩5塊，台股也剩不到1萬」、「破發買10張」、「糕點散戶狂買劃撥，已經上演好多次，只要時間夠，通常會長回來」。

★本文暫不開放給授權夥伴。

免責聲明：文中所提之個股、基金內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
243,chinatimes,https://wantrich.chinatimes.com/news/20240321900578-420501,2024-03-21 10:02:06,元富證 獲財管三大獎肯定,"新光金控旗下元富證券榮獲2024財訊財富管理大獎「最佳客戶推薦獎」、「最佳公益推動獎」及「最佳平面行銷獎」三獎殊榮，顯示元富證券在財富管理表現，以及數位創新、公益推動等成果深獲評審肯定。頒獎典禮於21日在台北晶華酒店舉行，由元富證券總經理張清發、財富管理部副總經理林俊桐、公共事務暨行銷部資深協理許恬忻代表受獎。

元富證券打造全方位財富管理平台，並以積極創新策略發展金融數位服務，提供多元金融商品供投資人選擇。持續強化在電子交易的深度及產品服務的廣度，除了陸續開放ETF IPO及海外債券之線上交易，也致力開發符合客戶需求的商品。近期在美國聯準會強力升息循環下，海外債券廣受投資人青睞，元富財管信託平台架上多達上千檔以上的標的，不僅可在財富管理網進行申購，最低一萬美元就可參與過往只有高資產階層配置的海外債券。

另外，元富一站式財富管理平台，投資人可以單一帳戶購足金融商品(one account shop)，是元富證券財富管理最大特色。元富財富信託平台除了可使用新光銀行外幣扣款，亦開辦多家銀行外幣授權扣款服務，大幅增加客戶入金投資之便利性。投資人只要臨櫃申請外幣帳戶授權扣款程序完成後，於財富管理APP點選約定之外幣帳戶入金，即從約定銀行外幣帳戶中扣款，將外幣存入元富財管信託專戶，輕鬆進行海外商品的投資配置。

隨著投資及開戶的年齡層下降，以及在疫後時代爆發的旅遊商機，元富證券去年以迪士尼百年慶為話題規劃行銷專案，提供開戶交易抽香港、東京、加州及巴黎迪士尼門票之優惠方案。並且順應ChatGPT 引發的AI 熱潮，元富快速因應流行趨勢，率先券商同業透過AI繪圖軟體應用於平面行銷設計上，在優化視覺的同時亦同步提高產出效率，使行銷設計更加精準、豐富，讓元富證券今年首度參加「最佳平面行銷獎」即獲此榮耀。

此外，在社會公益方面，元富證券積極推動志工服務以落實企業公益。藉由舉辦各式金融教育課程，從上而下貫徹普惠金融等公平待客服務的核心價值，於全台元富據點舉辦「遍地開花：擁抱厝邊幸福陪伴」活動，以趣味金融教育活動傳遞正確金融知識，展現關懷在地的理念。此次以「遍地開花：擁抱厝邊幸福陪伴」專案獲頒「最佳公益推動獎」，實現元富普惠金融的願景，朝永續發展邁進。"
244,chinatimes,https://wantrich.chinatimes.com/news/20240321900590-420101,2024-03-21 10:32:02,搶買高股息ETF   法人：留意高息ETF本質,"投資人搶買高股息台股ETF，法人提醒投資人在追買之前應留意高息ETF本質。

中租投顧總經理蘇皓毅表示，其一，高股息ETF股息配息率不能和定期存款作比較。外傳投資人解定存瘋搶ETF的案例來說，「定期存款」的投資風險較低，反觀高股息ETF是由多檔股票組合而成，其波動度與定存相比可說是天差地遠，購買前務必先搞懂商品內容與個人風險承受度。

第二，高息ETF發行價10元發行並不等於便宜。蘇皓毅說，10元發行價雖然比目前市面上ETF低，並不代表就是「便宜」，因為ETF的實際價值取決於其持有的資產價值，也就是成分股的價位，以當前台股站上2萬水準來說，股價本益比大約23倍，明顯高於10年平均約16.5倍的價格，個股股價並不算低，民眾別被發行價格給誤導了。

第三，部分ETF標榜高股息，不見得真的高股息。蘇皓毅說，因為高股息ETF有很大的配息比重來自於「收益平準金」，也就是說拿到的配息有一部分非股息收益，而是投資人原先投入的本金。「收益平準金」的設計用意是好的，目的是維持原有ETF投資人的配息水準，但投資人若未先了解相關細節，可能會產生心理落差，故建議購買ETF前，一定要詳閱公開說明書。

除了上述情況外，蘇皓毅說，由於ETF的投資邏輯是公開資訊，加上換股時間明確，內行人會提前進場佈局，坐等資金注入後的抬轎效應，再急速撤離資金「倒貨」給晚進場建倉的高股息ETF，如此短線操作之下，可能會加劇股市震盪，導致股價脫離基本面，進而使得整體投資風險提高。

另外，ETF在集中交易市場掛牌，有一市場價格，然而ETF是投資股票或債券坊間流傳「ETF募集時買進，上市後再賣出，通常都會賺。」的說法， 事實上ETF的實際價值取決於其持有的資產價值，若過分追買可能使市價高於淨值即會出現溢價；若不受投資人青睞，ETF市價也可能比淨值低則會出現「折價」，投資人在買ETF時勿盲目追逐，投資才能走得更長遠。"
245,chinatimes,https://wantrich.chinatimes.com/news/20240321900625-420501,2024-03-21 11:22:03,意外升息半碼 黃舒衛：央行走自己的路 衝擊商用不動產,"央行今（21）日召開理監事會議，升息半碼，出乎預期，讓專家有點傻眼！高力國際業主代表服務部董事黃舒衛表示，央行走自己的路，這也意味著，錢還是很多，預料對於商用不動產市場，衝擊較為明顯。

黃舒衛表示，聯準會維持今年降息三次的預測，且將放慢縮減購債的步調。全球經濟局勢未受零星地緣政治衝突、中國房企風暴影響，連長期處於負利率的日本都啟動升息，整體投資在高科技創新帶動新一波產業革命的樂觀氛圍下，引動資金湧入市場，不但各主要股市、比特幣頻創新高，甚至近期兩檔ETF申購金額都破千億。民間消費成長平穩，民間投資回溫，預期內需續為驅動經濟成長的主力，經濟成長溫和擴張可期，但電價調漲、淨零轉型恐帶動通膨壓力難降，因此台灣央行終止連3凍，升息半碼。

黃舒衛分析，去年第三季開始有新青安點火，房市交易量隨即出現兩位數的年增率，甚至12月的新增購置住宅貸款餘額達1,055億，是有史以來新高。受政策拉抬的不只限於可申貸新青安的成屋市場，連預售市場都有低首付、產品規劃、比價的三重優勢拉抬，二手房牽動一手房，短期市場氣氛偏熱。

住宅市場的剛需、置產熱潮已經傳導到土地市場，近期北部建商積極透過整合、標售、競價來取得中部及低基期房價區域土地，近期更有嘉義科學園區題材添柴火，即便央行再度升息，但基本面表現仍強，投資熱潮難擋，房價、地價難降。

黃舒衛認為，相對於住宅、土地市場，這次升息半碼，對商用市場較具衝擊，其中壽險業進場的租金收益率門檻從2.845％拉高到2.97％，雙向作用一方面縮減可購物件的數量，也降低創價機會，另一方面也抬升既有資產漲租的壓力，因此買方以自用、長期置產為主，標的選擇則將偏好「售後回租」、工業類、開發型、土地產品。

黃舒衛強調，目前房市信用管制措施、打炒房、稅制改革已經全面化布局，無論是住宅、商用的短期投資空間已小，再加上利率條件、升息幅度相對較低，無論房市管制或貨幣政策對市場的影響不大，今年市場最大的變數反而是年底美國大選結果，進一步觸動新一輪美中貿易衝突所帶動的全球產業、資金再結構對房市產生的漣漪效果。"
246,chinatimes,https://wantrich.chinatimes.com/news/20240321900617-420101,2024-03-21 11:02:02,股價收盤折價 00939資產規模再增胖至586.95億元,"00939統一台灣高息動能ETF今（21）日又是台股成交王，成交量30.82萬張，統一投信淨值15元，收盤價14.99元為折價0.77％。

統一投言指出，00939上市後且連續兩天淨申購，今天淨申購再達18.65萬張，比昨天的18.4萬張還多，最新規模已經成長到586.95億了，比成立規模531億元大增近56億元。"
247,chinatimes,https://wantrich.chinatimes.com/news/20240321900180-420101,2024-03-21 02:03:22,《金融》17檔高息ETF今年均漲逾1成 這檔衝2成、息利雙收,"17檔中，今年以來含息報酬率前5名依次為：群益台灣精選高息(00919)、凱基優選高股息30(00915)、富邦特選高股息30(00900)、永豐ESG低碳高息(00930)、群益半導體收益(00927)等。其中00919群益台灣精選高息ETF更是以20.5%表現最亮眼。市場法人表示，台股市場的存股領息風氣不減，也讓台股高息ETF成為存股族的最愛之一，除了適合長期投資外，也是存股領息的收益靠山，愛好高息的存股族投資人，可以多把握相關投資契機。

群益台灣精選高息ETF(00919)基金經理人謝明志表示，台股高息ETF是存股族投資人長期穩健投資的好選擇，特別受青睞。若再搭配本身的「收益平準金」機制，股利也不會因為未來受益人增加而被稀釋。台股高息ETF的波動度相對個股與大盤來的低，更是存股族投資人長期穩健投資的好選擇。不過一樣是台股高息ETF，但選股邏輯的不同也會讓成份股各有千秋，之後表現出來的績效與息收將更是有很大的差異。從存股的角度來看，指數的跌勢也創造出新的契機，存股族則可利用台股逢低布局，增加存股張數與減低持有成本。台股在信心回籠之下，推升指數走高，企業獲利也將回到成長軌道，台股產業庫存逐漸恢復健康，對台股後市仍持正面看法，因此若盤勢有回檔建議可採取逢低買進策略。"
248,chinatimes,https://wantrich.chinatimes.com/news/20240321900223-420101,2024-03-21 02:50:55,《熱門族群》權王帶隊喊衝 台股狂飆360點再刷新天價,"大盤指數開高後快攻兩萬大關告捷，目前最高來到20161.53點、狂飆逾360餘點，再創歷史新天價。（本報資料照片）

【時報-台北電】聯準會宣布維持利率不變，並釋出3次降息訊號後，昨夜美債殖利率大跌，美股四大指數齊揚，晶圓雙雄ADR也雙漲逾1%，加上美光上季意外轉盈且本季展望樂觀，盤後股價飆升近2成，激勵台股半導體、記憶體族群聯手強攻，大盤指數開高後快攻兩萬大關告捷，目前最高來到20161.53點、狂飆逾360餘點，再創歷史新天價。

而台股今日為第三度進擊兩萬關口，休息近兩周的權王功不可沒。台積電今日開盤大漲15元、報773元，直接躍過5日線，目前盤中高見783元，大振台股士氣以外，集團股采鈺(6789)跟漲約2%，創意(3443)、精材(3374)、世界先進(5347)也一片紅咚咚。此外，概念股也紛紛走多，其中，勝一(1773)今日受邀華南永昌證法說，股價先漲逾5.5%暖場，並帶動三福化(4755)跟漲逾2.5%；光洋科(1785)續漲逾2%，攻克50關；閎康(3587)擬配息9元且今年營運向好，股價彈升約3%。

台積電ADR20日上漲1.88美元、漲幅1.39%，合台股約871.59元。而在4月18日法說會登場前，外資圈看法已紛紛大轉彎，其中，瑞銀改口調高今起2年EPS估值至38.44元與47.25元，維持買進評等，目標價更大升125元、至875元，僅次於匯豐的993元、美銀的880元，也激勵今日股價聞訊強彈。但瑞銀提醒，台積電今年來漲幅過大，因此將其從亞太區看漲關鍵個股名單中移除。

法人指出，3月底前投信作帳搭配多檔新發行ETF建倉，對台股發揮撐盤效果。產業面上，台積電預估今年營收增幅兩成，將帶動CoWoS製程、半導體設備、特用化學等族群營運表現，而輝達GTC大會意外展示機器人大軍，有望推升台廠供應鏈熱潮，此外，政策加持延續性，包括網通、重電、碳權、水資源，以及發展趨勢向上的摺疊手機、低軌衛星等，均值得密切追蹤。(編輯：李慧蘭)"
249,chinatimes,https://wantrich.chinatimes.com/news/20240321900136-420102,2024-03-21 00:55:52,《期貨》美利率政策如預期 期貨盤跟漲美股,"【時報記者王逸芯台北報導】聯準會一如市場預期宣布維持利率不變，並維持今年可能降息3次的利率前景不變，激勵美股四大指數大漲，道瓊大漲逾400點，S&P 500衝破5200點。今(21)日台指期開漲1.06%、電子期開漲1.17%、金融期開漲0.6%。

昨(20)日台股以上影線短黑K作收，高低點相距266點，可見當前多空交戰激烈，此外雖目前台股有ETF資金浪 潮挹注，惟外資卻反手賣超台股，意味當前內外資操作不同步，使台股短線較難以擺脫震盪走勢，不過考量當前資金充沛，後續待外資買盤回歸，台股有望再掀起新一波漲勢，因此短線台股震盪視之，後續仍有望站上2萬大關。

元富期貨分析指出，台指在兩萬點前做關前徘徊，依然有一定的賣壓，所幸盤面仍維持穩定且正向的輪漲格局。然而，目前市場聚焦本週的FOMC利率會議，降息時程有往後推延的疑慮，短線盤面氣氛恐偏觀望。"
250,chinatimes,https://wantrich.chinatimes.com/news/20240320900597-420101,2024-03-20 11:10:28,存股族臉綠! 939上市首日外資急拋13萬張 919賣超第2名 輝達GTC大會 和碩等3檔落跑,"外資賣超AI族群包括英業達、和碩、廣達等，規模都超過萬張。（示意圖/達志影像/shutterstock）

台股今天開高走低由紅翻黑，終場下跌72.75點，收19784.45點，成交量5201億元。外資賣超269.76億元，投信買超159.20億元，自營商賣超98.14億元，合計3大法人賣超208.69億元。

今天台股焦點在00939統一台灣高息動能上市首日，爆出77萬張巨量，創ETF掛牌紀錄，收在15.03元，跌幅0.5%，並未「破發」。外資大賣13萬張，居賣超冠軍。另一檔高股息00919也持續減碼4.65萬張，為賣超第2名。

法說會宣布不配股利的新光金，預料將成為唯一今年「零股利」金控，遭外資賣超2萬張，入列賣超榜。

輝達GTC大會，台灣AI供應鏈成為焦點，但外資賣超相關族群包括英業達、和碩、廣達等，規模都超過萬張。

法人表示，輝達GTC大會後，市場焦點將轉向美國聯準會FOMC會議，今年降息時程牽動全球金融市場。目前指數在2萬點關前震盪，台積電在嘉義科學園區擴建先進封裝廠，另外新ETF進場帶動資金面挹注，加上AI大趨勢，基本面、資金面皆有利，台股整理後仍有機會上攻。

外資今天買超上市個股前10名為：神達(3706)21895張、鴻海(2317)11192張、大華優利高填息30(00918)8678張、欣興(3037)8473張、仁寶(2324)8447張、開發金(2883)7544張、寶成(9904)6738張、中石化(1314)5330張、三陽工業(2206)5180張、矽格(6257)4834張。

外資今天賣超上市個股前10名為：統一台灣高息動能(00939)132530張、群益台灣精選高息(00919)46597張、英業達(2356)26528張、長榮航(2618)22538張、新光金(2888)20653張、佳世達(2352)17774張、長榮(2603)17602張、和碩(4938)16595張、中信金(2891)15019張、廣達(2382)12135張。

※免責聲明：文中所提之個股內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
251,chinatimes,https://wantrich.chinatimes.com/news/20240320900513-420501,2024-03-20 10:10:03,淪老窮？勞長喊所得替代率有68％「1簡單動作直衝100％」,"除了雇主提撥薪資6％，勞工個人也自提6％，可望再多一倍勞退金。（示意圖/達志影像/shutterstock）

各界質疑勞保平均請領數額僅有1.8萬餘元偏低，勞動部長許銘春表示，若以平均投保薪資3.7萬元試算，只計算雇主提繳的6％新制勞退金，勞保老年給付約可領1.7萬元，加上勞退金月領約1萬元，合計退休後每月可領2.77萬元，所得替代率有約68％。

除了雇主提撥薪資6％，勞工個人也自提6％，可望再多一倍勞退金，也就是退休之後每月再多1萬元退休金，勞保老年給付1.7萬元加計勞退金2萬元，合計為3.7萬元，所得替代率幾近100％。

然而，所得替代率指退休後平均每月可支配金額與退休當時的每月薪資的比例，然勞工族群所得替代率已被限制在勞保投保薪資上限4,5800元，也就是在職期間薪資高於45,800元者，薪水越高者所得替代率反而越低。

若經試算，所得替代率與預設退休金金額相差太大，就必須依靠個人準備補足，例如儲蓄、存股或存ETF等投資工具，補強規劃不足額部分；未來勢必面對年金改革，多繳、領少、晚退恐難避免，還不如在年輕時多準備一些還相對實際。"
252,chinatimes,https://wantrich.chinatimes.com/news/20240321900121-420101,2024-03-21 00:33:12,《晨間解盤》聯準會放鴿 台股再戰2萬大關,"【時報-台北電】聯準會放鴿，美股齊漲，投顧預料集中市場有望再戰2萬大關。

聯準會除宣布維持利率不變之外，並表示今年將有三次降息的可能後，美股四大指數漲勢再起，幅度介於+0.89%至+1.6%，其中費半指數上漲1.6%，幅度最高，台積電ADR上漲1.39%，台指期夜盤上漲149點。國票投顧預期有助台股早盤開高，盤中或有賣壓出籠，不過看好當前台股資金充裕，推測尾盤仍有望向2萬大關發起挑戰。

國票投顧表示，週三台股以上影線短黑K作收，高低點相距266點，可見多空交戰激烈，此外雖目前台股有ETF資金浪潮挹注，惟外資反手賣超台股，當前內外資操作不同步，使台股短線較難以擺脫震盪走勢，不過考量資金充沛，後續待外資買盤回歸，台股有望再掀起新一波漲勢，因此短線台股震盪視之，後續仍有望站上2萬大關。操作建議，AI盛會利多釋出，但相關個股股價卻出現回檔修正，恐有利多出盡的風險，因此短線以5日線作為多空分界，跌破應尋找出場時機。另外考量指數位居高位，低基期且基本面佳的個股，應有望吸引資金進駐，光學鏡頭和自行車族群可多加留意。

聯準會維持利率不變，並釋出今年仍有3次降息的可能，據FedWatch工具顯示，6月降息的可能性較高，有望為股市挹注資金活水。回歸國內，時序進入3月中下旬，作帳行情進入衝刺階段，另外2024台北國際工具機展將於3月27日登場，料季底作帳股、工具機族群將有表現動力。（編輯：沈培華）"
253,chinatimes,https://wantrich.chinatimes.com/news/20240321900112-420101,2024-03-21 00:23:30,《晨間解盤》再戰2萬 兩大主流躍新顯學,"【時報-台北電】輝達先蹲後跳帶動台股20日早盤走揚，最高來到19994點，隨後權值股台積電(2330)、聯發科(2454)、台達電(2308)壓盤走低，兩萬點挑戰再度卡關，盤面以光學大立光(3008)、玉晶光(3406)、PCB瀚宇博(5469)、臻鼎-KＹ(4958)、IPC樺漢(6414)、新漢(8234)各自表現為主，終場加權指數下跌72點，收在19784點。美股最新收盤方面，FOMC會後鮑爾未有鷹派言論，消除市場對利率路徑的不確定性，激勵美股震盪走高，最新道瓊上漲1.03%，那指上漲1.25%，費半上漲1.6%，台積電ADR上漲1.39%。元大投顧指出，3月底前投信作帳搭配多檔新發行ETF建倉，對台股發揮撐盤效果，資金順勢卡位備選標的，成為盤面新顯學。台股多方氣勢強勁，有望再戰2萬大關。

輝達GTC大會並未掀起新一波高潮，元大投顧分析，除主要AI受惠股已領先反應，緊接而至的FOMC會議也讓投資人提高警覺，畢竟美國最新公布的CPI及PPI皆超乎預期，Fed利率政策指引若有變化，將考驗市場的承受能力。拉回台股觀察，台積電(2330)領銜演出催動票房一路長紅，年初以來三個跳空缺口強化多頭信心，大盤直奔兩萬點里程碑，短線漲多雖有賣壓，指數卻能堅守於3/8大量的高低點之間整理，不過細究內容發現，目前以大型權值股輪動及ETF新建倉資金撐腰，中小型個股表現明顯降溫，其中股王為首的高貴千金紛紛跌落季線下方，面對多空交雜局面，盤勢難免加劇震盪，短期操作應避免積極追價，建議慎選題材擇優逢回布局。

元大投顧進一步指出，3月底前投信作帳搭配多檔新發行ETF建倉，對台股發揮撐盤效果，資金順勢卡位備選標的，成為盤面新顯學；產業部分，台積電預估今年營收增幅兩成，將帶動CoWoS製程、半導體設備、特用化學等族群營運表現，而輝達GTC大會意外展示機器人大軍，有望推升台廠供應鏈熱潮；另一方面，政策加持延續性，包括網通、重電、碳權、水資源，以及發展趨勢向上的摺疊手機、低軌衛星等，均值得密切追蹤。(編輯：即時組)"
254,chinatimes,https://wantrich.chinatimes.com/news/20240321900176-420101,2024-03-21 01:52:34,買919、940不如買長榮陽明？水手船票握緊 運價4／1起風 超狂漲幅令人不敢信 ,"亞洲至北美貨櫃運價4月1日調漲，包含長榮、陽明、達飛在內地8大航商，每TEU附加費喊漲1000至2000美元不等，漲幅2成起跳。（示意圖/達志影像/shutterstock）

水手注意！貨櫃航運運價4月1日調漲，據各大航商報價，包含長榮、陽明、達飛、赫伯羅德、中遠COSCO、日商ONE、韓國HMM、以星ZIM等8大航商，已經通知客戶加徵亞洲至北美線的綜合費率附加費（GRI），每TEU（20呎櫃）調漲1000至2000美元不等，漲幅2成起跳，最高更上看5成水準。

各大物流公司近日收到多家航商通知，除日本ONE、陽明亞洲至北美航線，GRI加收1000美元之外，包含達飛、長榮等其他6家，則一口氣加收2000美元GRI。

根據亞洲最新運價推算，目前美西線每FEU（40呎櫃）為3776美元，4月1日起加收1000美元，漲幅約達27%，若是加徵2000美元，漲幅更有5成之多；而美東線目前每FEU運價5252美元，調漲後漲幅也各達19%、38%。

PTT網友根據投信籌碼進出分析，投信昨（20）日買進長榮6963張，而00919買進3790張、00939也買進2962張，合計6752張，代表00940還沒開始建倉長榮，而00919單日淨申購21.35萬張，相當約55億元，估計這兩天想吃豆腐的新申購也不會少，00940搞不好得被迫買入股價高達200元的長榮船票。

股板名人秦暢秋則依00940持股比例推算，1700億的9.2%，可以買9萬5076張長榮，但配息金額是9億5076萬元，佔前10大成分股配息總額32.152%，等於1家長榮配息金額，接近前10大成分股的3分之1，他也認為，沒必要去買00940這種帶著一堆拖油瓶的ETF基金，直接買長榮還快一點。

※免責聲明：文中所提之個股、基金內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
255,chinatimes,https://wantrich.chinatimes.com/news/20240321900172-420101,2024-03-21 01:42:29,《櫃買市場》2050淨零城市展 櫃買端出永續商品,"【時報記者張漢綺台北報導】櫃檯買賣中心參加第二屆「2050淨零城市展」，推廣永續發展債券及永續指數化商品，向外界推廣永續金融的理念與發展成果。

櫃買中心首度參展由國家發展委員會與台北市電腦公會共同主辦之第二屆「2050淨零城市展」以「數位與綠色雙軸轉型」為主題，期望能透過連結國內外城市，分享數位轉型與淨零科技的解決方案，加速台灣實現淨零目標的步伐、並彰顯台灣與全球城市攜手、共同實現數位和綠色轉型的決心，在「綠色金融主題區」以永續發展債券及永續指數化商品為主題，向外界推廣永續金融的理念與發展成果。

櫃買中心表示，目前台灣的資通訊產業已經開發出非常多元的智慧城市與淨零城市解決方案，可以推廣到全世界，與各國攜手合作共創商機，櫃買中心也從產業發展的多重面向積極提供協助，期望能為淨零轉型貢獻心力。

櫃買中心致力以股票和債券雙核心業務促進永續發展，在股票市場部分，櫃買中心透過創櫃、興櫃與上櫃之多層次市場協助不同發展階段與規模的企業成長，同時也持續輔導上櫃公司依規完成溫室氣體盤查及確信、訂定減碳目標、逐步落實溫室氣體政策並接軌國際，為上櫃公司淨零轉型提供最適切的輔導與服務。

在債券市場部分，為了協助企業取得永續轉型所需的資金，櫃買中心於2017年建置了永續發展債券市場，該市場發展迄今，不僅發行人已涵蓋國內外公民營機構，其發行餘額也迭創新高。此外，櫃買中心在股債雙核心基礎上，持續推出多項永續相關指數與氣候韌性指數，同時也積極發展 ETF及ETN之指數化商品，全方位打造優質融資與投資環境，引導資金助力淨零。

櫃買中心秉持數位轉型及永續轉型之核心理念，持續深耕資本市場，透過開發具亮點的新商品、拓展具發展性的新商機，滿足企業及投資人多元化之需求，並攜手資本市場的全體夥伴，透過雙軸轉型加速實現2050年淨零的願景。"
