system_id,sentence
177,最該漲電價的應該是連兩次都投給的智障
177,我沒投給還要承受你們這票智障帶來的問題
177,我才是該罵最大聲的
177,當初那個智障把天然氣比例拉高的啊
177,天然氣這個價格浮動你自己看圖表，浮動率大的驚人
177,日本後可沒有突然浮動這麼高也受不了，戰爭只是把影響時間縮短罷了
177,現在這炸彈要賴皮接了，我們等著看他要漲多少
177,只要漲電價，我就會再貼次啦
177,全部押在這個大宗進口物資上就是最大禍首，就算沒戰爭遲早會曝露這問題
178,對
178,我覺得很訝異
178,交通問題，護理師被砂石車撞死
178,治安問題，在高雄廁所差點被性侵
178,群人被抓去囚禁綁票
178,未來問題，電價有可能上漲
178,便當已經達到元
178,消防員爭取權益的路還很漫長
178,沒想到都沒達到天怒人怨
178,這代表民怨根本沒有整合
178,是不是
178,每個人遇到自己的挫折就自己處理
178,現在民怨是各地都有，多點發生，但很少人要上街了
178,是不是
179,既然南部那麼死忠
179,寧願漲電費也不要相對便宜的核能
179,又是歐盟認證綠電
179,買因為戰爭超貴的俄羅斯天然氣
179,這些成本
179,應該是南部人自己要吸收對吧
179,我們天龍竹科人本來就不該繳這個
180,不要跟我講台電買天然氣
180,又他媽在年下長約噢
180,下面數字來自紐約商品交易所
180,最近年天然氣期貨年均價
180,/
180,真正價格爆高的
180,也只有疫情影響的
180,肉眼可見年天然氣價格
180,實際已回落到水準
180,為什麼台電會賠這麼多
180,燃料價格貴
180,所以爆巨額虧損
180,這個理由可以接受
180,現在已經只剩高點三分之多點
180,確定不找找其他藉口
180,欸不能學人家火災
180,什麼壓箱底
180,死人骨頭虧損都拿出來報欸
180,這理由不會打算還要繼續用吧
180,這樣就想漲五成也太黑
180,幹
180,騙洨騙鼻
181,媒體來源
181,聯合新聞網
181,記者署名
181,記者劉宛琳程遠述歐陽良盈台北報導
181,完整新聞標題
181,賴清德節能比開發新電源更優先
181,完整新聞內文
181,聯合報
181,記者劉宛琳程遠述歐陽良盈台北報導
181,////////
181,總統當選人賴清德昨在台北電器空調影音年終購物展拿起
181,吸塵器試用，並稱政府會穩定供電，不用擔心電力供應
181,記
181,者余承翰攝影
181,總統當選人賴清德昨表示，不用擔心電力供應，未來台灣的
181,供電將更加穩定，有更大的空間讓外資及台商持續投資台灣
181,，並表示節能比開發新電源更優先
181,在野黨立委質疑，賴清
181,德說法避重就輕，台電的巨額虧損，若漲電價如何解決民生
181,衝擊
181,尤其過去幾年全國各地大小停電不斷，
181,早淪為笑話
181,賴清德昨出席二○二四電器空調影音Ｃ年終購物節開幕
181,典禮致詞表示，
181,台灣電力備轉容量率最低的是二○六年
181,五月的百分之．六四，現在平均約在百分之十至十五
181,他
181,認為，節能要比開發更優先，
181,不過，國民黨立委謝衣炁，節能不管有沒有缺電，都應
181,該推動，本來就該做，但賴清德都沒回答到另個問題，台
181,電持續虧損，若扣除核四帳面價值已實質破產，今年很可能
181,調漲電價，到時工業用電成本上升轉嫁到民生產業，電價
181,物價上漲對民眾來說才是最重要的，到時如何解決
181,國民黨立委楊瓊瓔表示，賴清德說法避重就輕，目前民進黨
181,政府再生能源占比的政策目標不可能達成，除非政府冀望未
181,來經濟持續不成長
181,民眾黨立委張其祿表示，很少人能擔保定不缺電，如何看
181,待核電等前瞻性能源才是核心問題，如果都不處理，勢必以
181,後都靠天然氣化石燃料，但這些能否跟上供電還是未知數
181,完整新聞連結或短網址不可用等轉載媒體
181,//////
181,_
181,備註
181,台灣不缺電
181,///
181,///
181,///
181,///
181,///
181,///
182,備註請放最後面違者新聞文章刪除
182,媒體來源
182,聯合報
182,記者署名
182,記者
182,馬瑞璿
182,陳素玲
182,陳儷方
182,葉卉軒
182,劉宛琳
182,完整新聞標題
182,台電累虧億元電價恐連年調漲
182,完整新聞內文
182,台電去年累計虧損高達三千八百億，經濟部將於三月舉行電價審議委員會，電價是否將連
182,三年調漲，成為看守內閣的燙手山芋
182,經濟部長王美花僅表示，會向行政院爭取補貼
182,不
182,過，專家普遍認為，台電虧損也不能不處理，經濟部三月電價審議委員會調漲電價可能性
182,很高
182,賴清德別擔心供電未來更穩定
182,而能源議題也成為這次總統大選焦點，除了電價，穩定供電也是工商界民眾最在意的問
182,題，新任總統當選人賴清德昨天再次強調，不用擔心供電問題，未來供電也將更加穩定，
182,並有更大的空間讓外資及台商持續投資台灣
182,台電於前年及去年都調漲電價，去年針對高壓用戶漲百分之十七低壓用戶漲百分之十，
182,現行仍有部分產業享有電價減半調漲優惠，包括金屬加工玻璃和紡織等十九個產業，而
182,學校和農漁業則不調漲
182,避免破產政院今年增資台電千億
182,只是台電即便調漲電價，依舊處於虧損狀態
182,根據台電近年財報，前年虧損高達兩千六百
182,七十五億元，去年即便有政府補貼的五百億元，仍然賠了千九百八十五億元，累計虧損
182,高達三千八百二十億元，為了避免台電破產，行政院去年決定今年增資台電千億元
182,但
182,由於目前國際燃料價格仍居高不下，專家推估，即便今年電價平均調幅來到百分之三，台
182,電虧損金額仍將超過千八百五十億元
182,對於電價是否連三年調漲，王美花昨日出席活動時指出，台電發電成本確實受到俄烏戰爭
182,影響，造成國際能源價格高漲，國際所有電力公司都面臨同樣問題，不是只有台灣有這樣
182,情形，而台電吸收相關成本造成虧損，經濟部會協助台電跟行政院爭取經費挹注
182,工總公平調漲別只對大戶開刀
182,台電近期會將發電成本燃料走勢建議漲幅等提報電價費率審議會工作小組會議，小組
182,討論後，春節後提報方案至電價費率審議會，電價費率審議會將在三月召開
182,工業總會表示，政府應該要檢討能源政策，是否要停止使用核能，讓生產成本攀升
182,如果
182,要漲電價，希望政府能夠做到公平，不要只拿製造業用電大戶開刀，應該工業民生
182,起調整，才能達節能省電政策目的，只不過如電價大幅調升，恐衍生通膨疑慮，民眾生
182,活會更加困難
182,學者認為漲電價勢在必行
182,中央大學經濟系教授邱俊榮表示，過去因為擔心影響物價，台
182,電無法合理反映成本，造成資源過度使用
182,但中央大學講座教授梁啟源質疑，台電虧損根
182,源主要來自廢核代價，否則去年能源價格已跌到俄烏戰爭前，為何台電還虧那麼多錢
182,完整新聞連結或短網址不可用等轉載媒體
182,//////
182,備註
182,台電破產
182,綠電吃到油滋滋
182,的選擇
183,如題
183,台灣電價漲定了
183,但如果啦
183,電價給他次漲到足
183,然後政府補助各位自己家頂樓裝太陽能板
183,可能政府補助半的安裝費
183,假設切公開透明，自己找廠商，拿發票申請補助之類的
183,這樣大家可以接受嗎
183,///
183,像這樣
184,////////
184,今年電價非漲不可
184,經濟部長王美花回應了
184,經濟日報記者葉卉軒台北即時報導
184,//////
184,針對能源專家提出今年電價非漲不可的看法，經濟部長王美花今日表示，會仔細評估
184,台電財務狀況，並協同台電向行政院爭取對台電財務的支持，近期並會就幾個變動情形，
184,步步來看可以怎麼做
184,至於電價部分，則有電價審議委員會，就電力情形台電財務穩健等
184,等面向，進行專業討論
184,王美花今出席電器空調影音電腦年終購物節開幕典禮時，接受媒體訪問，做了以
184,上表示
184,燃料成本居高不下，台電發電成本大於售電成本，以致於去年大虧億元，看守內閣期間
184,，電價費率審議會將在月召開，引發外界關注電價是否調漲
184,今年電價非漲不可
184,王美花指出，關於台電發電成本，確實受到俄烏戰爭影響，造成國際能
184,源價格高漲，國際所有電力公司都面臨同樣問題，不是只有台灣有這樣情形，而台電吸收相
184,關成本造成虧損，經濟部會協助台電跟行政院爭取經費挹注
184,據了解，台電近期會將發電成本燃料走勢建議漲幅等提報電價費率審議會工作小組會議
184,，小組討論後，農曆年後提報方案至電價費率審議會
184,今媒體報載能源專家梁啟源分析，近年來國際能源價格回落，台電之所以虧損更嚴重，主
184,要是台灣能源轉型過程中，補貼燃氣
184,只要執政黨主張能源結構持續，且維持補貼政策不變
184,，今年電價次漲也彌補不了台電的虧損
184,台電累計虧損已高達億元
185,呃
185,乖乖用浮動電價不就什麼事都沒了
185,下面是東電的燃料費調整制度說明
185,//////
185,完全公開透明
185,從量電氣料金就是基本料金可以當作設備人事等的固定成本
185,加上電力量料金單價和台電樣不同用電量有不同的單價乘用電量
185,加上燃料費調整單價由石油瓦斯等原物料三個月的貿易資料算出乘以用電量
185,再加上再生能源促進課金單價對，促進綠電的費用也是從你各位繳的電費裡出，不裝太陽能板什麼的就虧了喔乘以用電量
185,台灣就是政府喜歡用各種理由伸黑手進去操縱
185,什麼台電家獨大會壟斷市場逼迫消費者買單啊
185,你只要規定電價怎麼算的全部公開透明根本不會有這種問題
185,什麼無法建立消費者節電習慣啊
185,其實你只要從電價公式上透過不同用電量制訂不同單價就可以鼓勵消費者節電
185,把制定電價的權力牢牢掌握在政府手裡
185,以便各種黑箱操縱利益輸送
185,然後就出各種問題
185,偶爾有幾個人發現癥結
185,就發動媒體網軍蛋頭學者搞堆似是而非的說法唬嚨抹黑
185,輪操作下來問題其實不用處理因為台灣世界最優秀
185,結束這回合
185,台灣人其實是生活在裡頭而不自知呵呵
186,扣掉燃料以外，只有我從這文章裡面品出絲絲奇怪的味道嗎
186,感覺就像是幫黨的綠能找藉口開脫樣
186,年月月是億，按照比例推估全年約億
186,"再生能源""購電""支出約億，"
186,不到但也占了總成本之多，
186,輕描淡寫的好像億是個小數字樣
186,而且這通常是
186,越賣越虧
186,我國的綠能按照趨勢比例只會越來越高
186,大家看那麼多綠電設施正在興建中，
186,這支出比例只會增加不會減少
186,"文字內寫著，""購電""支出"
186,表示台電
186,自營運
186,的水力發電光電等綠能不算對吧
186,年再生能源為
186,我用台電的圖大致去算下
186,////
186,用裝置容量比例去計算
186,風電台電千瓩
186,光電台電千瓩
186,水力台電千瓩
186,台電自營運部分大約佔了再生能源
186,也就是說
186,也就是說
186,的再生能源購電用了的經費
186,的電收入大約是多少
186,推估為億畢竟沒年月的資料
186,////
186,四結論
186,花億，賣億
186,而且這部分未來還會持續上漲
186,虧損億，而去年支出收入是億推估值
186,也就是說
186,的購入用電占了
186,的虧損
186,而且這部分虧損還會持續加大這樣
186,不知道我這樣算有沒有錯誤，請指教下~
187,其實在台灣，民生用電佔比並不高，大約只有二十幾扒，其它大多是工業和商業用電
187,所以只要漲工業和商業
187,用電就可以了
187,尤其是工業夜間用電，把它漲的高高的，就可以逼企業想辦法減少夜間用電，間接可以減少加班文
187,化，豈不美哉
187,你以為不漲電價就不會漲價嗎
188,笑死，你們不是整天吹新加坡
188,新加坡怎樣又怎樣的好棒棒
188,新加坡我住過陣子
188,新加坡電價就貴到靠北啊
188,然後新加坡沒有核電
188,現在就學你們最愛的新加坡
188,不行嘛
189,這種似是而非的言論
189,只有在白蓮教版才能獲得響應吧
189,白蓮教的科學務實理性就是這種水平嗎
189,全球資源能源都是有限的
189,各類吃電用品要做到節電省電
189,是世界趨勢
189,賴副他說的不是新理論想法
189,而是世界各國運行年的
189,節能要從工業用電先做起人家也有講
189,要各產業尤其是製造業節能
189,最科學務實理想的做法
189,就是工業電價漲五成
189,讓各工業商業產業乃至民生用電
189,都選擇使用最節能級
189,自主性有效關電
189,到時候電價漲五成
189,請理性務實科學仔舉雙腳雙手贊成
190,阿不是說台電發電充足
190,阿不是說綠電發展後台灣不缺電
190,只靠張嘴唬爛可以騙倒票死忠的
190,阿不是很喜歡拿歐洲綠電政策來說嘴
190,歐洲現在都把核能也列入綠電選項怎麼就不跟著起做
190,好不說核能
190,來說說綠電
190,綠電又不是只有太陽能跟風電
190,明明還有那麼多選項生質能發電也是個選項
190,而且可以沿用現有的工業區廠房地目來發展
190,現在目前國外發展都可以邊去化廢棄資材邊發電
190,不但可以發電還可以減少民生工業廢棄物
190,不用花大錢也不會像太陽能造成農地破碎化淘汰的太陽能板處理問題等
190,綠電政策根本就是發展錯誤還死抱著不放
191,賴清德稱不缺電先推節電藍委電價與虧損怎解
191,聯合報記者
191,程遠述
191,歐陽良盈
191,台北即時報導
191,總統當選人賴清德今稱台灣不缺電節能會比開發新電源重要，政府會逐步推動節能政策
191,記者余承翰攝影
191,總統當選人賴清德今稱台灣不缺電節能會比開發新電源重要，政府會逐步推動節能政策
191,國民黨立委楊瓊瓔表示，賴清德說法避重就輕，節能不管如何是本來就該做的，但目前
191,民進黨政府的再生能源佔比的政策目標不可能達成，缺電機率仍然存在
191,國民黨立委謝衣表示，賴清德沒回答到其他問題，台電持續鉅額虧損，若調漲電價如
191,何解決民生衝擊
191,且不缺電可能僅是現在，未來形勢改變企業訂單增加等若缺電，如何
191,應對
191,謝衣炁，節能不管有沒有缺電，都應該推動，本來就該做，但賴清德都沒回答到另
191,個問題，台電持續虧損，若扣除核四帳面價值已實質破產，今年很可能調漲電價，到時工
191,業用電成本上升轉嫁到民生產業，電價物價上漲對民眾來說才是最重要的，到時如何解
191,決
191,賴都沒有回答
191,楊瓊瓔指出，年時再生能源占比僅，要在年達目標是不可能的任務
191,，且第三天然氣接收站因外推方案要再延宕年，大潭號機也不可能在今年上線商轉
191,楊瓊瓔說，除非政府冀望未來經濟持續不成長，否則今年核三號機月準時除役後
191,，加上第三天然氣接收站尚未完工，新增燃氣機組無氣可用，缺電發生機率還是存在的，
191,大停電夢魘也將揮之不去
191,民眾黨立委張其祿表示，產業特性電網韌性氣候等都是變數，缺不缺電跟產業氣候
191,線路老舊等環境和技術問題都有關，不能單純只看數據，有時還是會有意外，很難說得
191,準，變數仍多，很少人能擔保定不缺電
191,張其祿認為，如何對待核電等前瞻性能源才是核心問題，如果都不處理，勢必以後都靠天
191,然氣化石燃料，但這些方式能否跟上供電還是未知數，或屆時又變成火力全開造成汙染
191,，這些才是問題
191,//////
191,備註
191,其實賴的意思很明顯了
191,不是缺電
191,是你他媽的用太多電
191,給我少用點
192,要節電有個辦法
192,就是把電動車課很高的稅
192,這些電動車車主每天開來開去都浪費堆電
192,先管制就可以省不少電
192,反正我家裝不了充電樁
192,而且電車點都不浪漫
192,哼
193,今年電費調漲躲不掉
193,也是該成立相關部門來因應未來的能源問題
193,經費呢先來個億好了
193,參考數發部
193,第任部長
193,掛
194,因為當時有個要用綠電的
194,說就算沒有核能
194,台灣也不會漲電價
194,綠能可以取代核能
194,而且還可以不要火力發電
194,反正就是重點不會漲電價
194,大家當然ＯＫ
194,後來漲了大家當然想要用便宜的核能
195,藍綠各有政治話語
195,但是台灣不能用核能
195,始終是人民的選擇
195,不是公投
195,也不是林義雄
195,也不是的選擇
195,就算全台灣有超過支持核電
195,只要終儲場進入選址階段
195,當地居民就必定出來強力扛爭
195,網路上看到很多人說
195,我不怕核廢料我要領補助
195,現實是連變電所基地台都怕的要死
195,除非修改法律跳過地方居民同意
195,否則永遠找不到終儲場
195,能不能把核廢料送出國處理
195,不知道，至少沒聽說過有機會
195,沒法處理核廢料
195,怎麼用核能
195,台灣的能源政策
195,就是全面發展火力發電
195,最缺電的時間點就是
195,之後三接四接蓋好
195,配合中部南部新增大量火力機組
195,台電是有所準備的
195,電價
195,從此固定全民先收稅再補貼台電
195,碳稅
195,等收了再說
195,環保
195,環團都不在乎三接四接了
195,綠能
195,年就是繼續騙
195,政府每天把節能拿來說嘴
195,最直接節能的標的敢處理嗎
195,全台非法農地工廠斷電能做嗎
195,大潭興達會新增能源解救台灣
195,剩下就看加上碳稅之後
195,台灣的出口工業還能不能這麼賺錢
195,每年回來補貼台電虧損
196,媒體來源聯合新聞網
196,記者署名é合報記者陳儷方台北報導
196,完整新聞標題
196,專家台電大虧廢核代價
196,完整新聞內文
196,台電連兩年調漲電價，卻還是連兩年大虧，且虧損都是上千億元之譜，究竟台電為什麼虧
196,損幅度這麼大
196,台電副總經理蔡志孟表示，能源價格雖然回跌，但並沒有回到以前的正常
196,水準，能源價格相對高價，台電燃料成本壓力沉重
196,能源學者梁啟源則直言，台電連年虧
196,損也來自於廢核的代價
196,蔡志孟以燃煤為例，指標煤以前每公噸六十至七十美元，最高曾來到四百三十美元左右，
196,現在回到百三十美元左右，但跟以前比價格還是貴了倍
196,發購電燃料成本仍大，已連
196,續兩年達六千億元以上，占支出兆元的六成以上
196,雖然成本大幅上升，不過，台電也連續兩年調漲電價，兩年合計調漲幅度逼近百分二十
196,而除了中油二○二二二○二三年賣天然氣給台電有提供補貼外，政府這兩年更是大力挹
196,注台電，卻還是挽救不了台電的巨幅虧損
196,能源專家中央大學講座教授梁啟源表示，台電虧損根源主要來自廢核的代價，因每度發
196,電成本只要點五元的核電機組陸續除役，須以其他能源替代補上，若無中油虧錢賣天然
196,氣給台電，則每度燃氣發電成本會從三點五元增加到五點三元，等於以燃氣替代核電，每
196,度電成本要多三點八元
196,梁啟源指出，二○二二年核能發電量二三八億度，比二○四年減八六億度，乘以每度
196,電增加成本三點八元來計算，代價超過七百億元
196,隨著核能發電機組不斷減少，導致發電成本持續增加，電價只會愈來愈貴，梁啟源說，這
196,是廢核能源轉型中的隱藏成本機會成本，但政府卻不告訴人民
196,核三廠兩部機組將分
196,別於今年明年除役，幾乎無法迴避電價再調漲的情境
196,梁啟源說，能源轉型的代價還有電力供應吃緊，但政府卻故意忽視，包括三接延擱兩年半
196,，四接五接迄今環評六年未過，但去年六月公布的電源供需規畫竟然與二○八年的版
196,本差不多，嚴重悖離事實
196,梁啟源指出，今年將除役的機組很多，包括核三廠號機麥寮通宵協和，共三九二
196,點三萬瓩，但其他發電機組的商轉時程卻難以跟上替補腳步，他認為，今年預計備用容量
196,及備轉容量率將由政府規畫的百分之十點二及百分之五點二，降到百分之五點二及百分之
196,○點二，這意思是，即將進入限電準備
196,完整新聞連結或短網址不可用等轉載媒體
196,//////
196,備註
196,亂廢核四
196,造謠台電藏電抹黑核四是大弊案
196,壓爆天然氣
196,十年前
196,杜紫軍跟專業的官員們
196,早就全都超前部署警告過了
196,結果專業的被亂嗆是在放屁危言聳聽
196,只想擁核所以才瞎掰不想好好發展綠能
196,台灣花了十幾年才發現誰有良心誰才在講實話
196,///
196,近年政府新聞
196,過去評估綠能發展過於樂觀沒了
196,///
196,///
196,///
196,///
197,是中華民國國民啊，
197,可惜堆党的衛兵，
197,只要你批評政府的政策，說政府壞話，
197,例如說句電費為什麼要漲，殺人為什麼不死刑
197,党的衛兵就會插你，
197,超怕這種党的衛兵，為虎作倀的垃圾，
198,媒體來源
198,記者署名台北蔡昀彤馮浩宇責任編輯張碧珊
198,完整新聞標題電價連三年調漲
198,營建成本增加專家憂房價房租將跟著漲
198,完整新聞內文
198,電價面臨連三年調漲，外界擔心衝擊原物料成本，房價是否又會持續攀升
198,房仲專家表示
198,，若電價導致營建成本增加，確實預售屋價格將面臨上漲，但更要擔憂的是，通膨要是居
198,高不下，未來恐怕有更多資金轉進不動產，會對房價帶來雙重影響
198,電費若調漲資金湧不動產房價恐居高不下
198,台電連年虧損，電費恐將面臨連續調漲，物價上漲機率大增，這通膨壓不下，可能也將影
198,響房租和房價
198,房仲陳泰源提到，
198,電費漲了，蓋房子的成本營建成本就定會跟著調整，建商當然就會
198,把相關成本轉嫁到末端的消費者身上
198,，所以確實對於未來預售屋的部分，可能多少就真的
198,會有房價的影響
198,專家坦言，電價如果迎來新波調整，除了對租屋和購屋族帶來衝擊，還要擔憂，因應可
198,能通膨，資金如果湧入不動產，也會導致房價持續欲降不易
198,碳費電費營建業成本增民眾買房恐更難
198,房仲品牌執行總監徐佳馨也坦言，
198,電價漲，勢必也會帶動新波的通膨
198,，在這壓力之下，
198,也有可能會讓些資金轉進不動產做規避通膨的規劃，自然而然可能也會帶動些區域上
198,不錯的標的價格，有向上走的可能
198,陳泰源進步補充，心理因素的影響會大於實質的影響，建商用話術，讓消費者有種，
198,房價可能再不買的話，越晚買就會越買不起
198,我國從今年起開徵碳費，年初才有房地產業者直言，房價勢必大漲至少，現在加上電
198,價雙漲衝擊，民眾買房壓力恐怕還要增加
198,台北蔡昀彤馮浩宇責任編輯張碧珊
198,完整新聞連結
198,////
198,備註抓緊了台灣經濟要起飛了σ′▽‵′▽‵σ哈哈哈哈
199,海島國家
199,不使用核能
199,對岸海洋封鎖軟性管制
199,吃天然氣石油媒
199,餓都餓死了
199,不要再睜眼說瞎話了
199,國安需求是基本的
199,還不論核電低電價
199,民生黑皮
199,經濟黑皮
199,寄生台電的哭哭
199,這不是美方案嗎
199,不要吵什麼核廢的費用
199,碳費先算出來看看阿
199,核能搞到爆掉了
199,搞不好美日都會來救援啊
199,是不
199,虧
199,常
199,虧
199,，
199,連
199,挹
199,發
199,然
199,每
199,度
199,這
199,分
199,半
199,版
199,二
199,量
199,之
199,好阿~
199,真的別鬧了以後高齡化社會
199,如果不是建置在低生活成本
199,只會加速滅亡吧
199,///
199,電價表給你
199,發度賺塊
200,不管廢不廢核，核廢料都直在，十大建設蓋的核電廠在過去石油危機時也是讓台灣的可以
200,度過能源危機，佔比最高將近
200,核二，核三延役年穩定供電億度超低碳能源，核廢料可防可控，四部機組延役估成本
200,億，年內就可以回本了，剩下年都是淨賺，每天跟印鈔機樣
200,核四廠務實作法就是先救號機，把二號機的零組件拿來號機用，二號機儀控設備跟其他
200,零配件換新的
200,不然三千多億的爛帳也算進去，台電這幾年損失直接算上兆了
200,隨著離岸風電的陸續併網，跟光電持續併網，台電的購電成本都會逐年增加，因為保證收購
200,年
200,廢核的代價就是漲電價，有腦的都知道，但是黨只想讓你知道他想讓你知道的，畢竟人家有
200,鐵票
201,核能便宜乾淨
201,綠能乾淨超貴
201,燃煤便宜超髒
201,三咖嘟
201,核能綠能燃煤天然氣
201,缺不可
201,當然硬要廢核我是沒差啦，電費漲我根本無感，因為有競爭力咩
202,如題
202,台灣物價世界便宜
202,台電也是東亞最便宜
202,應該要漲價
202,讓台灣通膨整個回歸正軌
202,噴到天上
202,我想看低端人口唉唉叫的樣子
202,要不然和牛吃到飽都定搶不到位置很麻煩
202,建議旭集等等吃到飽律漲兩倍價格
202,以價制量
202,大家說好不好
202,對了我家電費夏天兩個月兩萬多
202,應該是便宜的吧
202,科科
203,醬の
203,最近不是在討論台電虧損，然後燃料上漲
203,在考慮說要不要漲店家幾十趴
203,我就當漲好了
203,阿既然喜迎電價飆漲
203,廢核仰賴進口碳氫燃料
203,而且生活過這麼好，房股屌賺
203,基於徵稅的原則那他們多付倍電費
203,剛好補足電價漲的缺口
203,然後其他人仍能維持原電價
203,醬大家不是開心嗎
203,有沒有八卦
204,媒體來源
204,中央社
204,記者署名
204,曾智怡編輯張均懋
204,完整新聞標題
204,台電燃料支出翻倍是虧損主因綠能購電占不到
204,完整新聞內文
204,外界關注台電財務狀況，台電表示，
204,發購電燃料成本已連續年超過新台幣億元，為
204,整體支出大宗，為過去的倍以上
204,相較之下，去年再生能源購電支出約億元，占總支
204,出不到，顯見燃料支出翻倍大增為近年台電虧損主因
204,台電指出，若要完全反映燃料成本飆漲，電價至少要上漲至成
204,台電發布新聞稿表示，俄烏戰爭造成全球燃料價格飆漲，去年台電總支出約兆元，其中
204,發購電燃料成本約億元
204,台電指出，目前國際燃料價格相較俄烏戰爭前仍處於高檔，燃料成本壓力沉重，且受紅海
204,航運受阻等國際情勢影響，燃料走勢變數仍大
204,燃料採購部分，台電目前採購燃料種類包
204,括天然氣燃油與燃煤，其中天然氣與燃油均向中油採購
204,燃煤採購方面，為確保燃料來源供應穩定，主要以長約為主現貨為輔進行採購，並密切
204,關注燃料價格波動，若市場供需情勢寬鬆，導致現貨價格低於長約價格時，則機動調整年
204,度長約採購比例，增加採購價格較低廉的現貨，以抑低整體燃料採購成本
204,為改善財務狀況，台電積極開源節流，近年努力開發投資性不動產
204,，年藉由公允價值
204,重估提升淨值約億元，與不動產相關年收益約億元，轉投資收益亦達億元
204,燃料
204,成本方面，則透過燃煤採購策略，以低於市價購入燃料，降低燃煤成本約億元
204,台電表示，
204,政府為維穩物價，由台電在第線扮演消波塊，吸收成本抵擋通膨海嘯
204,電價對於物價及通膨有連動效果，若完全反映燃料成本飆漲，電價至少要上漲至成
204,國
204,內的電價調整盡可能細緻化，以降低民生影響，同時政府也給予台電增資補貼等財務協
204,助，讓台灣更能有效減緩國際輸入性通膨影響
204,完整新聞連結或短網址不可用等轉載媒體
204,/////
205,剛剛看到篇文篇新聞
205,那篇文是說，七年級有人還沒買房嗎
205,堆說等繼承，堆說，買兩間了現在要買第三間
205,台灣剩我沒錢了
205,再來選後直在傳的電價漲
205,如果說大學宿舍度收五塊變成度收塊就算了
205,房租也要漲
205,什麼概念
205,是把房東房貸水電家用都轉嫁到租客的租金上嗎
205,好啦，房市只漲不跌，別再罵了，我只討論租金上漲
206,台電累計虧損億
206,經濟部虧損是為了每個人，不是因為綠電
206,新聞雲
206,/////
206,記者邱晟軒綜合報導
206,"台電年單年虧損,億，歷年累計虧損達,億元，引發有網路謠言指稱，購買綠"
206,電導致台電嚴重虧損
206,對此，經濟部嚴正澄清此說法不正確
206,據經濟部公告，年台電
206,購買綠電的支出僅佔總支出不到成，而台電虧損的主要原因實際上是由於俄烏戰爭導致
206,國際燃料價格翻倍
206,經濟部今日在官方臉書粉絲團以台電虧損是為了每個人，不是因為綠電圖文表
206,示，網路上有人說，買綠電讓台電虧損嚴重，但這個說法真的不正確
206,年台電買
206,綠電佔總支出不到成，虧損的主因是俄烏戰爭造成國際燃料價格翻倍
206,經濟部進步說明，為避免台灣陷入歐美國家般嚴重通脹的困境，台電積極吸收高昂的燃
206,料成本，已連續兩年超過千億元，這才是台電虧損的主要原因，而非購買綠電
206,此外，經濟部指出，未來也會有更多綠電直接賣給民間業者，不用賣給台電
206,經濟部強調
206,僅在年，綠電業者直接向民間銷售的電力量已達約億度，相較於年成長了五倍
206,台電日發布新聞稿說明，俄烏戰爭造成全球燃料價格飆漲，年台電總支出約兆元
206,，其中發購電燃料成本約億元，已連續兩年高達千億以上，為整體支出的大宗，與
206,過去相比更是兩倍以上
206,相較之下，年再生能源購電的支出約億元，佔總支出不
206,到，可看出燃料支出翻倍大增為近年台電虧損的主因
206,台電表示，政府為維穩物價，由台電在第線扮演消波塊，吸收成本抵擋通膨海嘯
206,電價對於物價及通膨有連動效果，若完全反映燃料成本飆漲，電價至少要上漲五至六成
206,相對而言，國內的電價調整則盡可能做到細緻，降低民生影響，同時政府也給予台電增資
206,補貼等財務協助，相較其他國家，更能有效減緩國內受國際輸入性通膨影響的情況，也
206,讓台電維持供電穩定任務的同時，兼顧照顧民生穩定物價等目標，盼各界討論台電財務
206,狀況時，也可以正視台電與政府穩定物價的用心
206,政府說話囉
206,台電虧了多億是為了你們每個人
206,不要不懂得感激嘿
207,選舉選完了有多數優質民意要求電價漲價，那既然沒有選舉壓力了，那什麼時候要漲價啊
207,有沒有卦
208,月電價調滿為賴月不漲鋪路
208,中時新聞網
208,王玉樹
208,月電價調漲勢在必行，而且可能次調到好
208,位熟悉經濟部運作人士談到電價透
208,露，這將是小英政府任內最後次漲電價，確定會由舊政府扮黑臉
208,藉超徵稅收補貼
208,電價局部調升，兩路併進，次把今年難關處理到好，為賴清德上任首年，月電
208,價可以不漲鋪路
208,目前鄰國東京電力韓國電力公司都已調電價，今年可朝著不虧本道路前進，唯獨台電暗
208,自神傷
208,今年預計再虧億，合計累虧將有多億，除非政府傾稅收全力補貼，或電
208,價漲好漲滿，否則不知猴年馬月才能打虧完畢
208,知情人士直說，你看蔡英文執政年以來，有同年漲過次電價嗎
208,因此賴政府上台後，
208,月那次要再漲，機率微乎其微
208,所以月電價不僅得調，而且勢必得把台電財務黑洞補
208,好才行
208,如此看來，政院歲計賸餘，挪出個千億給台電都算是基本
208,但即使做球給賴，月份電價可以不再漲，可是賴清德任期到年，接下來電價還有
208,次調整機會，除非能源政策有重大改變，否則已可預測難逃年年調漲宿命
208,原因在於，政府實施非核家園，最後核三兩部機組，今明兩年要停，其成本每度僅元
208,留下的億度電缺口，全得由昂貴的火力發電補足
208,再來，離岸風電到年要達，比目前要多倍有餘
208,而開發商多採前高後
208,低費率，也就是前年每度超過元，台電得花大錢收購
208,可說綠電很重要，但綠電確
208,實很貴
